楼盘ID,楼盘名称,城市名称,城市ID,区域名称,区域ID,子区域名称,子区域ID,地址,环线位置,最新价格,参考价格,房贷计算信息,面积范围,占地面积,建筑面积,房间面积信息,户型文本描述,全部户型,开盘日期,开盘日期备注,开盘时间,交房时间,发证时间,建筑类型,建筑类型.1,产权年限,容积率,绿化率,规划户数,装修情况,工程进度,物业类型,物业公司,物业管理费,物业特色,车位数,车位比,销售状态,销售标题,租售标题,预售证号,绑定楼栋,开发商,开发商品牌,投资商,供电,供水,百度地图纬度,百度地图经度,400电话,所有标签列表,标签列表,默认图片,规交信息,售楼处地址
4895856,蓝美景,杭州,18,临平区,24198,塘栖,24203,杭州临平区塘栖人民路与广济路交叉口(塘栖汽车站旁),,,,,82-182㎡,20617m²,66821m²,"[{""id"": 15455, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 82}, {""id"": 54851, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 82}, {""id"": 15456, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88}, {""id"": 54852, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88}, {""id"": 54879, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 92}, {""id"": 54881, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 92}, {""id"": 15454, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 88}, {""id"": 15457, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 88}, {""id"": 54930, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 149}, {""id"": 54931, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 149}, {""id"": 54867, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 177}, {""id"": 54870, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 177}, {""id"": 54891, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 182}, {""id"": 54933, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 182}]",2/3/4室,"2室户型,3室户型,4室户型",2005-12-07,,2005年,2006年,[],{高层},高层,70年,2.8,30%,456,毛坯,,住宅,融创服务,1元/㎡/月,,429,1:0.95,售罄,售罄,售罄,[],[],万科,,杭州塘栖大厦有限公司,民电,民水,30.480262,120.192562,"""""","{""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""配套纯熟"", ""银行"", ""学校"", ""医院"", ""公园""]",https://pic4.ajkimg.com/display/xinfang/c14fd227ee36e06132601b5b29ee5466/275x206n.jpg,[],塘栖镇人民路与广济路交叉口(塘栖汽车站旁)
2405921,博蓝湾怡园,杭州,18,上城区,1802,笕桥,1838,杭州上城区笕桥同协路与横塘中路交叉口,,7733元/㎡,7733元/㎡,首付30万，月供7394元,96-134㎡,34723m²,129590m²,"[{""id"": 824543, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 96}, {""id"": 824544, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 98.44}, {""id"": 824545, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 102}, {""id"": 841058, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 107}, {""id"": 832585, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 124}, {""id"": 824546, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 125}, {""id"": 841057, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 134}]",3/4室,"3室户型,4室户型",2005-12-08,2024年06月15日,2005年,2006年,"[""2024-05-30"", ""2024-04-30"", ""2023-11-27""]",{高层},高层,70年,,37%,675,毛坯,在建中，竣工时间：暂无数据,住宅,雅生活服务,2.8元/㎡/月,,,,售罄,售罄,售罄,"[""杭房预许字（2024）第00224号"", ""杭房预许字（2024）第00166号"", ""杭房预许字（2023）第00689号""]","[""10#、3#"", ""5#、9#、6#、1#、4#"", ""8#、7#、2#""]",恒大,,,民电,民水,30.34006,120.240371,"{""service_num"": ""4006708287"", ""num"": ""103496""}","{""53"": ""高绿化率"", ""76"": ""厨卫全明"", ""75"": ""三房朝南"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""7"": ""项目在建"", ""276"": ""一房一价"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""86"": ""全景飘窗"", ""85"": ""主卧套房"", ""82"": ""双卫生间"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""541"": ""3D沙盘"", ""540"": ""日照模拟"", ""281"": ""共有产权房"", ""263"": ""VR看房""}","[""高绿化率"", ""厨卫全明"", ""三房朝南"", ""南北通透"", ""卧室全朝南""]",https://pic4.ajkimg.com/display/xinfang/b3bf84c0edce5a106cd35438e2c87882/275x206n.jpg,[],上城区笕桥同协路与横塘中路交叉口
1498253,中铁青山峰,杭州,18,下城,1805,华丰,4582,杭州下城华丰石桥华丰路与华东路交叉口,,,,,50-140㎡,28000m²,80000m²,"[{""id"": 36933, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 50}, {""id"": 94823, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 50.68}, {""id"": 94824, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 50.68}, {""id"": 94826, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 51.57}, {""id"": 94828, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 53.96}, {""id"": 94827, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 59.36}, {""id"": 35420, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 86.7}, {""id"": 35419, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 89.01}, {""id"": 35415, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 89.92}, {""id"": 35414, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 88.39}, {""id"": 35418, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 122.94}, {""id"": 35417, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 139.75}]",1/2/3/4室,"1室户型,2室户型,3室户型,4室户型",2005-06-26,,2005年,2006年,[],{小高层},小高层,,2.2,30%,600,毛坯,,住宅,龙湖智慧服务,,,480,1:0.8,售罄,售罄,售罄,[],[],龙湖,,浙江中铁房地产集团有限公司,民电,民水,30.344169,120.22245,"""""","{""9"": ""轨交房"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""79"": ""小户型"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""轨交房"", ""配套纯熟"", ""便利店"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/90d8b57272c6b8a2431e722f14891451/275x206n.jpg,"[{""id"": ""7213627"", ""loupan_id"": ""238751"", ""station_id"": ""10201"", ""subway_id"": ""1010"", ""city_id"": ""18"", ""distance"": ""466米"", ""status"": ""1"", ""last_update_time"": ""1774211228"", ""is_rail_loupan"": ""1"", ""subway_name"": ""3号线"", ""station_name"": ""华丰路"", ""distance_raw"": ""466""}, {""id"": ""7213647"", ""loupan_id"": ""238751"", ""station_id"": ""10225"", ""subway_id"": ""1010"", ""city_id"": ""18"", ""distance"": ""895米"", ""status"": ""1"", ""last_update_time"": ""1774211228"", ""is_rail_loupan"": ""1"", ""subway_name"": ""3号线"", ""station_name"": ""同协路"", ""distance_raw"": ""895""}]",杭州下城区华丰路与华东路交叉口
684115,鑫新城二期,杭州,18,西湖区,1804,文教,5131,杭州西湖区文教紫金花路与长江路口,,,,,55-74㎡,19778m²,99073m²,"[{""id"": 293067, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 74}, {""id"": 248069, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 55}, {""id"": 248070, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 55}]",2/3室,商业户型,2005-02-08,,2005年,2006年,[],{高层},高层,40年,3.5,25%,1693,带装修,,商业,绿城服务,4.3元/㎡/月,,797,1:0.5,售罄,售罄,售罄,"[""杭售许字（2016）第000116号"", ""杭售许字（2017）第000023号""]",[],正荣,,杭州天煌科技实业有限公司,商电,商水,30.301752,120.117449,"""""","{""29"": ""装修交付"", ""9"": ""轨交房"", ""10"": ""多轨交"", ""43"": ""loft"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""68"": ""医院"", ""54"": ""大型社区""}","[""装修交付"", ""轨交房"", ""多轨交"", ""loft"", ""配套纯熟""]",https://pic4.ajkimg.com/display/xinfang/df5bab1d90cb2b5bde1337a3ef1a82c0/275x206n.jpg,"[{""id"": ""7212048"", ""loupan_id"": ""414519"", ""station_id"": ""4809"", ""subway_id"": ""41"", ""city_id"": ""18"", ""distance"": ""309米"", ""status"": ""1"", ""last_update_time"": ""1774211226"", ""is_rail_loupan"": ""1"", ""subway_name"": ""2号线"", ""station_name"": ""虾龙圩"", ""distance_raw"": ""309""}, {""id"": ""7212002"", ""loupan_id"": ""414519"", ""station_id"": ""4833"", ""subway_id"": ""142"", ""city_id"": ""18"", ""distance"": ""1360米"", ""status"": ""1"", ""last_update_time"": ""1774211226"", ""is_rail_loupan"": ""1"", ""subway_name"": ""5号线"", ""station_name"": ""三坝"", ""distance_raw"": ""1360""}, {""id"": ""7212049"", ""loupan_id"": ""414519"", ""station_id"": ""4808"", ""subway_id"": ""41"", ""city_id"": ""18"", ""distance"": ""1409米"", ""status"": ""1"", ""last_update_time"": ""1774211226"", ""is_rail_loupan"": ""1"", ""subway_name"": ""2号线"", ""station_name"": ""三坝"", ""distance_raw"": ""1409""}, {""id"": ""7212024"", ""loupan_id"": ""414519"", ""station_id"": ""4810"", ""subway_id"": ""41"", ""city_id"": ""18"", ""distance"": ""1494米"", ""status"": ""1"", ""last_update_time"": ""1774211226"", ""is_rail_loupan"": ""1"", ""subway_name"": ""2号线"", ""station_name"": ""三墩"", ""distance_raw"": ""1494""}]",杭州市西湖区紫金花路与长江路口
5607024,锦水岸都,杭州,18,滨江区,1806,长河,1917,杭州滨江区长河天官路以南，光裕路以西，长河绿化带以东，乳泉路以北,,,,,89-134㎡,17674m²,44788.7m²,"[{""id"": 84265, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89.04}, {""id"": 84266, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 133.74}]",3/4室,"3室户型,4室户型",2005-10-11,,2005年,2006年,[],{小高层},小高层,70年,1.8,30%,316,毛坯,,住宅,华润万象生活,,,257,1:0.81,售罄,售罄,售罄,[],[],美的置业,,暂无资料,民电,民水,30.185158,120.209073,"{""service_num"": ""4006708287"", ""num"": """"}","{""57"": ""人车分流"", ""52"": ""低容积"", ""9"": ""轨交房"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""人车分流"", ""低容积"", ""轨交房"", ""配套纯熟"", ""便利店""]",https://pic4.ajkimg.com/display/xinfang/b6705441e3fb0e113d33fa24fc26c228/275x206n.jpg,"[{""id"": ""7267030"", ""loupan_id"": ""246952"", ""station_id"": ""122159"", ""subway_id"": ""12111"", ""city_id"": ""18"", ""distance"": ""1420米"", ""status"": ""1"", ""last_update_time"": ""1774211230"", ""is_rail_loupan"": ""1"", ""subway_name"": ""18号线"", ""station_name"": ""白马湖站"", ""distance_raw"": ""1420""}]",杭州市滨江区滨河路1110号
5912103,西湖中央新城,杭州,18,西湖区,1804,之江,24206,杭州西湖区之江转塘街道梦园街与美音巷交汇处,,206元/㎡,206元/㎡,首付120万，月供28853元,180-195㎡,53264m²,78096m²,"[{""id"": 728344, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 180}, {""id"": 728346, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 180}, {""id"": 728342, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 188}, {""id"": 728341, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 195}]",别墅,别墅户型,2005-01-02,2024年11月20日,2005年,2006年,"[""2023-02-28""]",洋房,叠加别墅,70年,1.1,30%,252,带装修,已竣工，竣工时间：暂无数据,别墅,绿城服务,5.5元/㎡/月,,717,1:2,售罄,售罄,售罄,"[""杭售许字（2023）第005003号""]","[""30#、29#、28#、27#、26#、24#、10#、9#、8#、7#、6#、2#、1#、23#、22#、21#、18#、17#、13#、12#、11#、31#、16#、25#、20#、19#、15#、14#、5#、3#""]",保利,,北京供销社,民电,民水,30.150905,120.072479,"{""service_num"": ""4006708287"", ""num"": ""31460""}","{""559"": ""现房"", ""557"": ""项目竣工"", ""56"": ""车位充足"", ""29"": ""装修交付"", ""276"": ""一房一价"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""541"": ""3D沙盘"", ""540"": ""日照模拟"", ""98"": ""改善置业"", ""55"": ""小型社区"", ""50"": ""品牌开发商""}","[""现房"", ""项目竣工"", ""车位充足"", ""装修交付"", ""一房一价""]",https://pic4.ajkimg.com/display/xinfang/41af04b988db7cfa9a95c31b8f625f69/275x206n.jpg,[],转塘街道梦园街与美音巷交汇处
4141130,盛丽景A区,杭州,18,拱墅区,1801,申花,5130,"杭州拱墅区申花登云路,近莫干山路",,,,,152-194㎡,36395m²,94627m²,"[{""id"": 323627, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 152}, {""id"": 323621, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 152}, {""id"": 323616, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 153}, {""id"": 307901, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 155}, {""id"": 323645, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 187}, {""id"": 323641, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 191}, {""id"": 307904, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 193}, {""id"": 323653, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 194}]",3/4室,"3室户型,4室户型",2005-12-01,,2005年,2006年,"[""2018-08-13"", ""2018-05-08"", ""2017-12-04"", ""2018-11-23""]",超高层,独栋别墅,70年,2.6,1%,546,带装修,,别墅,华润万象生活,4.5元/㎡/月,,865,1:1.6,售罄,售罄,售罄,"[""杭售许字(2018)第000069号"", ""杭售许字(2018)第000031号"", ""杭售许字(2017)第000103号"", ""杭售许字(2018)第000119号""]","[""4#、5#"", ""3#、6#"", ""1#、2#"", ""8#""]",碧桂园,,融创中国,民电,民水,30.298801,120.145476,"""""","{""56"": ""车位充足"", ""29"": ""装修交付"", ""9"": ""轨交房"", ""10"": ""多轨交"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""78"": ""大户型"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""车位充足"", ""装修交付"", ""轨交房"", ""多轨交"", ""便利店""]",https://pic4.ajkimg.com/display/xinfang/8e3ea0c98d596db31b30631fe577e3eb/275x206n.jpg,"[{""id"": ""7213505"", ""loupan_id"": ""418271"", ""station_id"": ""4835"", ""subway_id"": ""142"", ""city_id"": ""18"", ""distance"": ""661米"", ""status"": ""1"", ""last_update_time"": ""1774211228"", ""is_rail_loupan"": ""1"", ""subway_name"": ""5号线"", ""station_name"": ""和睦"", ""distance_raw"": ""661""}, {""id"": ""7212404"", ""loupan_id"": ""418271"", ""station_id"": ""120463"", ""subway_id"": ""12038"", ""city_id"": ""18"", ""distance"": ""951米"", ""status"": ""1"", ""last_update_time"": ""1774211230"", ""is_rail_loupan"": ""1"", ""subway_name"": ""10号线"", ""station_name"": ""北大桥"", ""distance_raw"": ""951""}, {""id"": ""7212403"", ""loupan_id"": ""418271"", ""station_id"": ""120461"", ""subway_id"": ""12038"", ""city_id"": ""18"", ""distance"": ""1005米"", ""status"": ""1"", ""last_update_time"": ""1774211230"", ""is_rail_loupan"": ""1"", ""subway_name"": ""10号线"", ""station_name"": ""和睦"", ""distance_raw"": ""1005""}, {""id"": ""7213504"", ""loupan_id"": ""418271"", ""station_id"": ""4834"", ""subway_id"": ""142"", ""city_id"": ""18"", ""distance"": ""1255米"", ""status"": ""1"", ""last_update_time"": ""1774211228"", ""is_rail_loupan"": ""1"", ""subway_name"": ""5号线"", ""station_name"": ""萍水街"", ""distance_raw"": ""1255""}]",登云路与莫干山路交叉口西南200米（沿登云路）
7543936,海星辰豪庭,杭州,18,建德市,17457,建德,17458,杭州建德市建德洋安大道与金塘路交汇处,,,,,115㎡,51947m²,131945m²,"[{""id"": 370071, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 115}]",3室,3室户型,2005-11-07,,2005年,2006年,"[""2019-08-30"", ""2018-06-22"", ""2019-07-09"", ""2018-08-09"", ""2018-04-25"", ""2018-04-12""]",小高层,高层,70年,2.54,35%,1063,毛坯,,住宅,新城悦服务,2.8元/㎡/月,,1415,1：1.3,售罄,售罄,售罄,"[""建售许字（2018）第035号"", ""建售许字(2018)第022号"", ""建售许字(2018)第025号"", ""建售许字(2018)第030号"", ""建售许字(2018)第011号"", ""建售许字(2018)第009号""]","[""5#"", ""3#、4#"", ""10#"", ""11#、12#"", ""2#、8#、9#"", ""1#、6#、7#""]",正荣,,建德万固房地产开发有限公司,民电,民水,29.504098,119.324634,"""""","{""76"": ""厨卫全明"", ""74"": ""南北通透"", ""78"": ""大户型"", ""85"": ""主卧套房"", ""82"": ""双卫生间"", ""263"": ""VR看房""}","[""厨卫全明"", ""南北通透"", ""大户型"", ""主卧套房"", ""双卫生间""]",https://pic4.ajkimg.com/display/xinfang/43c25bf1a88d476fec39a6c0dac41495/275x206n.jpg,[],洋安新城洋安大道与金塘路交汇处
8710649,领骏世纪宅,杭州,18,下城,1805,市中心,5125,"杭州下城市中心潮王路(浙江工业大学东侧,下城区文体中心西侧)",,,,,44-69㎡,住宅：9810m² 别墅：9810m²,住宅：66241m² 别墅：66241m²,"[{""id"": 26991, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 44}, {""id"": 26993, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 46}, {""id"": 26994, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 54}, {""id"": 26999, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 54}, {""id"": 26997, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 69}, {""id"": 26996, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 44}, {""id"": 27001, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 46}, {""id"": 27000, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 54}, {""id"": 27003, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 54}, {""id"": 27004, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 69}]",1/2室,"1室户型,2室户型",2005-04-20,,2005年,2006年,[],{高层},住宅：高层,,住宅：4.8,住宅：25% 别墅：25%,住宅：908 别墅：908,住宅：带装修 别墅：带装修,,住宅,万科物业,住宅：6元/㎡/月,,住宅：2207 别墅：2207,,售罄,售罄,售罄,[],[],华侨城,,杭州凯威房地产开发有限公司,住宅：民电,住宅：民水,30.30786,120.175198,"{""service_num"": ""4006708287"", ""num"": """"}","{""29"": ""装修交付"", ""9"": ""轨交房"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""79"": ""小户型"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""装修交付"", ""轨交房"", ""配套纯熟"", ""便利店"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/79ab3a9b1e485a59b0a787f91e0c7b04/275x206n.jpg,"[{""id"": ""7267632"", ""loupan_id"": ""238670"", ""station_id"": ""122127"", ""subway_id"": ""12110"", ""city_id"": ""18"", ""distance"": ""467米"", ""status"": ""1"", ""last_update_time"": ""1774211229"", ""is_rail_loupan"": ""1"", ""subway_name"": ""15号线"", ""station_name"": ""和平站"", ""distance_raw"": ""467""}, {""id"": ""7267631"", ""loupan_id"": ""238670"", ""station_id"": ""122126"", ""subway_id"": ""12110"", ""city_id"": ""18"", ""distance"": ""716米"", ""status"": ""1"", ""last_update_time"": ""1774211229"", ""is_rail_loupan"": ""1"", ""subway_name"": ""15号线"", ""station_name"": ""城北体育公园站"", ""distance_raw"": ""716""}]",黄龙路8号恒励大厦1楼
4995902,蓝名城三期,杭州,18,上城区,1802,钱江新城,1845,杭州上城区钱江新城昙花庵路与御五路交叉口,,17055元/㎡,17055元/㎡,首付128万，月供30800元,144-195㎡,45439m²,149411.95m²,"[{""id"": 746778, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 144}, {""id"": 746783, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 163.21}, {""id"": 755557, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 195}]",4/5室,"4室户型,5室户型",2005-06-13,2022年06月20日,2005年,2006年,"[""2022-06-08"", ""2022-03-09""]",{高层},高层,70年,2.4,35%,456,带装修,在建中，竣工时间：暂无数据,住宅,雅生活服务,6.8元/㎡/月,,,,售罄,售罄,售罄,"[""杭售许字(2022)第000030号"", ""杭售许字(2022)第000009号""]","[""3#、4#、9#、10#、11#、12#"", ""5#、6#、7#、8#""]",雅居乐,"保利集团,融信地产,滨江集团",保利、滨江、融信,民电,民水,30.287754,120.245781,"""""","{""29"": ""装修交付"", ""9"": ""轨交房"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""7"": ""项目在建"", ""68"": ""医院"", ""78"": ""大户型"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""85"": ""主卧套房"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""540"": ""日照模拟"", ""263"": ""VR看房"", ""50"": ""品牌开发商""}","[""装修交付"", ""轨交房"", ""厨卫全明"", ""南北通透"", ""项目在建""]",https://pic4.ajkimg.com/display/xinfang/e175f77b3c6654fc15c739230738269a/275x206n.jpg,"[{""id"": ""7326351"", ""loupan_id"": ""511050"", ""station_id"": ""120821"", ""subway_id"": ""12055"", ""city_id"": ""18"", ""distance"": ""1220米"", ""status"": ""1"", ""last_update_time"": ""1774211232"", ""is_rail_loupan"": ""1"", ""subway_name"": ""9号线"", ""station_name"": ""五堡站"", ""distance_raw"": ""1220""}]",杭州市上城区昙花庵路与御五路交叉口
