楼盘ID,楼盘名称,城市名称,城市ID,区域名称,区域ID,子区域名称,子区域ID,地址,环线位置,最新价格,参考价格,房贷计算信息,面积范围,占地面积,建筑面积,房间面积信息,户型文本描述,全部户型,开盘日期,开盘日期备注,开盘时间,交房时间,发证时间,建筑类型,建筑类型,产权年限,容积率,绿化率,规划户数,装修情况,工程进度,物业类型,物业公司,物业管理费,物业特色,车位数,车位比,销售状态,销售标题,租售标题,预售证号,绑定楼栋,开发商,开发商品牌,投资商,供电,供水,百度地图纬度,百度地图经度,400电话,所有标签列表,标签列表,默认图片,规交信息,售楼处地址
251806,新城西溪逸境,杭州,18,余杭区,1808,西溪,4591,杭州余杭区西溪余杭高教路与电子路交叉口（淘宝城南侧）,nan,nan,nan,nan,72-127㎡,32226m²,74613m²,"[{""id"": 103056, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 72}, {""id"": 103055, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 85}, {""id"": 103053, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 88}, {""id"": 103050, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 116}, {""id"": 103047, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 127}]",3/4室,"3室户型,4室户型",nan,nan,nan,nan,[],"{多层,小高层}","{多层,小高层}",70年,1.6,35%,559,带装修,nan,住宅,nan,1.68元/㎡/月,nan,592,1:1.1,售罄,售罄,售罄,[],[],nan,nan,nan,民电,民水,30.278856948997,120.03066792555,"""""","{""56"": ""车位充足"", ""52"": ""低容积"", ""29"": ""装修交付"", ""9"": ""轨交房"", ""10"": ""多轨交"", ""43"": ""loft"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""604"": ""三级园"", ""603"": ""二级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""车位充足"", ""低容积"", ""装修交付"", ""轨交房"", ""多轨交""]",https://pic4.ajkimg.com/display/xinfang/9aa1fcc652405c6516b5b564db901334/275x206n.jpg,"[{""id"": ""7326740"", ""loupan_id"": ""251806"", ""station_id"": ""122101"", ""subway_id"": ""12109"", ""city_id"": ""18"", ""distance"": ""584米"", ""status"": ""1"", ""last_update_time"": ""1774211231"", ""is_rail_loupan"": ""1"", ""subway_name"": ""12号线"", ""station_name"": ""五常湿地站"", ""distance_raw"": ""584""}, {""id"": ""7214092"", ""loupan_id"": ""251806"", ""station_id"": ""120598"", ""subway_id"": ""12046"", ""city_id"": ""18"", ""distance"": ""1098米"", ""status"": ""1"", ""last_update_time"": ""1774211228"", ""is_rail_loupan"": ""1"", ""subway_name"": ""19号线"", ""station_name"": ""海创园站"", ""distance_raw"": ""1098""}, {""id"": ""7267445"", ""loupan_id"": ""251806"", ""station_id"": ""122100"", ""subway_id"": ""12109"", ""city_id"": ""18"", ""distance"": ""1098米"", ""status"": ""1"", ""last_update_time"": ""1774211231"", ""is_rail_loupan"": ""1"", ""subway_name"": ""12号线"", ""station_name"": ""海创园站"", ""distance_raw"": ""1098""}]",文一西路34号金色蓝庭商铺
238944,耀达金鼎阳光,杭州,18,余杭区,1808,仁和,4590,杭州余杭区仁和余杭仁和镇河滨街北侧（仁和镇政府西侧）,nan,nan,nan,nan,83-109㎡,21380m²,78531m²,"[{""id"": 17544, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 83}, {""id"": 17546, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 93}, {""id"": 17550, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 93}, {""id"": 17554, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 109}, {""id"": 17557, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 109}, {""id"": 72755, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 88}]",3/4室,"3室户型,4室户型",nan,nan,nan,nan,[],{高层},{高层},70年,2.8,30%,590,毛坯,nan,住宅,nan,1.2元/㎡/月,nan,569,1:1,售罄,售罄,售罄,[],[],nan,nan,杭州耀达房地产开发有限公司,民电,民水,30.448331,120.096979,"{""service_num"": ""4006708287"", ""num"": """"}","{""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""64"": ""购物中心"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""603"": ""二级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""配套纯熟"", ""银行"", ""学校"", ""医院"", ""公园""]",https://pic4.ajkimg.com/display/xinfang/6ac0c69ce3bf5133e306491844ec2400/275x206n.jpg,[],杭州市余杭区仁和镇仁和大道8号(仁和镇政府附近)
239011,朗诗美丽洲,杭州,18,余杭区,1808,良渚,1924,杭州余杭区良渚良渚文化村梧桐圩路（近良渚博物院）,nan,nan,nan,nan,100-360㎡,60472m²,50000m²,"[{""id"": 243626, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 360}, {""id"": 25976, ""rooms"": 7, ""room_alias"": ""七室"", ""area"": 250}]",别墅,别墅户型,nan,nan,nan,nan,[],"{独栋别墅,联排别墅}","{独栋别墅,联排别墅}",70年,0.8,30%,185,毛坯,nan,别墅,nan,3.8~4.5元/㎡/月,nan,370,1:2,售罄,售罄,售罄,"[""余售许字(2014)第00310号"", ""余售许字(2013)第00239号"", ""余售许字(2013)第0073号"", ""余售许字(2013)第0006号"", ""余售许字(2012)第0084号"", ""余售许字(2012)第0039号"", ""余售许字(2011)第0161号"", ""余售许字(2011)第0052号""]",[],nan,nan,杭州朗华置业有限公司,民电,民水,30.378776,120.032077,"{""service_num"": ""4006708287"", ""num"": """"}","{""56"": ""车位充足"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""79"": ""小户型"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""603"": ""二级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""55"": ""小型社区""}","[""车位充足"", ""配套纯熟"", ""便利店"", ""学校"", ""医院""]",https://pic4.ajkimg.com/display/xinfang/86a8204968619f93c81dfe26eb25a9df/275x206n.jpg,[],良渚文化村梧桐圩路朗诗美丽洲现场展示中心（近良渚博物院）
251759,融创河滨之城,杭州,18,余杭区,1808,西溪,4591,杭州余杭区西溪余杭塘路与五常港路交汇处北侧,nan,nan,nan,nan,89-180㎡,140000m²,500000m²,"[{""id"": 102594, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 102596, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 102598, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 197905, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 197908, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 102593, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 118}, {""id"": 102591, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 139}, {""id"": 197910, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 139}, {""id"": 197911, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 139}, {""id"": 197902, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 143}, {""id"": 197895, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 180}]",3/4室,"3室户型,4室户型",nan,nan,nan,nan,[],{高层},{高层},70年,2.4,30%,3485,"毛坯,带装修",nan,住宅,nan,1.6~3元/㎡/月,nan,3500,1:1.2,售罄,售罄,售罄,"[""杭售许字(2016)第000094号"", ""杭售许字(2016)第000076号"", ""杭售许字(2016)第000034号"", ""杭售许字(2015)第000164号"", ""杭售许字(2015)第000111号""]",[],nan,nan,nan,民电,民水,30.303677,120.068382,"""""","{""56"": ""车位充足"", ""29"": ""装修交付"", ""9"": ""轨交房"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""603"": ""二级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""54"": ""大型社区""}","[""车位充足"", ""装修交付"", ""轨交房"", ""配套纯熟"", ""便利店""]",https://pic4.ajkimg.com/display/xinfang/3abf93aabea3904b30c079f5456cdf47/275x206n.jpg,"[{""id"": ""7213013"", ""loupan_id"": ""251759"", ""station_id"": ""4831"", ""subway_id"": ""142"", ""city_id"": ""18"", ""distance"": ""1283米"", ""status"": ""1"", ""last_update_time"": ""1774211227"", ""is_rail_loupan"": ""1"", ""subway_name"": ""5号线"", ""station_name"": ""蒋村"", ""distance_raw"": ""1283""}]",临时销售中心：城西银泰城1楼F003，现场销售中心：余杭塘路与五常港路交汇处。
238926,半岛国际·半岛壹号,杭州,18,滨江区,1806,中兴,1913,杭州滨江区中兴长河路和滨盛路交叉口,nan,nan,nan,nan,76-317㎡,65996m²,240000m²,"[{""id"": 73295, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 76}, {""id"": 41358, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 86}, {""id"": 51720, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88}, {""id"": 32828, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 90}, {""id"": 73296, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 87}, {""id"": 73297, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 73298, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 51713, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 123}, {""id"": 61328, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 128}, {""id"": 61325, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 158}, {""id"": 62552, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 235}, {""id"": 62551, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 317}]",2/3/4室,"2室户型,3室户型,4室户型",nan,nan,nan,nan,[],"{高层,超高层}","{高层,超高层}",70年,2.64,30%,1566,毛坯,nan,住宅,nan,3元/㎡/月,nan,1500,1:1,售罄,售罄,售罄,[],[],nan,nan,杭州滨盛置业有限公司,民电,民水,30.206963,120.198604,"{""service_num"": ""4006708287"", ""num"": """"}","{""9"": ""轨交房"", ""10"": ""多轨交"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""54"": ""大型社区""}","[""轨交房"", ""多轨交"", ""配套纯熟"", ""便利店"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/b5ac764f09747787f7670785c61781ee/275x206n.jpg,"[{""id"": ""7254360"", ""loupan_id"": ""238926"", ""station_id"": ""120853"", ""subway_id"": ""143"", ""city_id"": ""18"", ""distance"": ""562米"", ""status"": ""1"", ""last_update_time"": ""1774211230"", ""is_rail_loupan"": ""1"", ""subway_name"": ""6号线"", ""station_name"": ""长河站"", ""distance_raw"": ""562""}, {""id"": ""7211352"", ""loupan_id"": ""238926"", ""station_id"": ""4850"", ""subway_id"": ""142"", ""city_id"": ""18"", ""distance"": ""873米"", ""status"": ""1"", ""last_update_time"": ""1774211226"", ""is_rail_loupan"": ""1"", ""subway_name"": ""5号线"", ""station_name"": ""长河"", ""distance_raw"": ""873""}]",滨盛路2248号(春江时代底商)
251274,三江花园道壹号,杭州,18,拱墅区,1801,申花,5130,杭州拱墅区申花学院北路与孔雀路交叉口,nan,nan,nan,nan,89-126㎡,22802m²,78470m²,"[{""id"": 100795, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 100797, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 100799, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 100798, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 125}, {""id"": 100801, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 126}]",3/4室,"3室户型,4室户型",nan,nan,nan,nan,[],{高层},{高层},70年,2.4,30%,513,毛坯,nan,住宅,nan,2.75元/㎡/月,nan,427,nan,售罄,售罄,售罄,[],[],nan,nan,杭州三江控股集团有限公司,民电,民水,30.323468,120.111389,"""""","{""9"": ""轨交房"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""轨交房"", ""配套纯熟"", ""便利店"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/e83008130d7e04eea347bee78e9cfda9/275x206n.jpg,"[{""id"": ""7214084"", ""loupan_id"": ""251274"", ""station_id"": ""120467"", ""subway_id"": ""12038"", ""city_id"": ""18"", ""distance"": ""985米"", ""status"": ""1"", ""last_update_time"": ""1774211228"", ""is_rail_loupan"": ""1"", ""subway_name"": ""10号线"", ""station_name"": ""花园岗"", ""distance_raw"": ""985""}]",蓝孔雀城市综合体 学院北路与孔雀路交叉口
414148,IFC杭州互联网+金融中心,杭州,18,临平区,24198,东湖,24199,杭州临平区东湖余杭区临平迎宾路与玩月街交叉口,nan,nan,nan,nan,nan,19202m²,111808.77m²,[],nan,nan,nan,nan,nan,nan,[],{},{},40年,nan,15%,200,毛坯,nan,标准写字楼,nan,5.5元/㎡/月,nan,742,1:3.71,售罄,售罄,售罄,[],[],nan,nan,nan,商电,商水,30.409462264129,120.31122209524,"""""","{""56"": ""车位充足"", ""9"": ""轨交房"", ""70"": ""银行"", ""68"": ""医院"", ""213"": ""地铁沿线"", ""204"": ""产业园区"", ""55"": ""小型社区""}","[""车位充足"", ""轨交房"", ""银行"", ""医院"", ""地铁沿线""]",https://pic4.ajkimg.com/display/xinfang/98b514759125ed30375305c729f6315a/275x206n.jpg,"[{""id"": ""7253582"", ""loupan_id"": ""414148"", ""station_id"": ""120831"", ""subway_id"": ""12055"", ""city_id"": ""18"", ""distance"": ""273米"", ""status"": ""1"", ""last_update_time"": ""1774211226"", ""is_rail_loupan"": ""1"", ""subway_name"": ""9号线"", ""station_name"": ""临平站"", ""distance_raw"": ""273""}, {""id"": ""7253581"", ""loupan_id"": ""414148"", ""station_id"": ""120830"", ""subway_id"": ""12055"", ""city_id"": ""18"", ""distance"": ""1047米"", ""status"": ""1"", ""last_update_time"": ""1774211226"", ""is_rail_loupan"": ""1"", ""subway_name"": ""9号线"", ""station_name"": ""南苑站"", ""distance_raw"": ""1047""}]",临平区临平迎宾路与玩月街口
238968,亿丰蔚蓝郡,杭州,18,余杭区,1808,良渚,1924,杭州余杭区良渚104国道(莫干山路与104国道交汇处，红星美凯龙亿丰店东面),nan,nan,nan,nan,64-150㎡,nan,nan,"[{""id"": 27742, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 64}, {""id"": 27736, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88}, {""id"": 27738, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88}, {""id"": 27740, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 89}, {""id"": 26366, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 88}, {""id"": 26367, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 88}, {""id"": 26370, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 27739, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 118}, {""id"": 26369, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 130}, {""id"": 27741, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 150}, {""id"": 52640, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 150}]",2/3/4室,"2室户型,3室户型,4室户型",nan,nan,nan,nan,[],{高层},{高层},住宅：70年 别墅：70年,住宅：2.8,住宅：30% 别墅：30%,住宅：921 别墅：921,住宅：毛坯 别墅：毛坯,nan,住宅,浙江中都物业管理有限公司,住宅：1.5~1.5元/㎡/月,nan,住宅：800 别墅：800,nan,售罄,售罄,售罄,[],[],nan,nan,上海亿丰集团,住宅：民电,住宅：民水,30.369071548954,120.07885429859,"{""service_num"": ""4006708287"", ""num"": """"}","{""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""79"": ""小户型"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""603"": ""二级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""配套纯熟"", ""便利店"", ""银行"", ""学校"", ""医院""]",https://pic4.ajkimg.com/display/xinfang/0c46b283c3a65053ed2454c83f1bdeb3/275x206n.jpg,[],良渚勾庄路218号104国道与绕城高速交叉口(勾庄收费站旁)
238941,钱塘梧桐燕庐,杭州,18,西湖区,1804,之江,24206,"杭州西湖区之江狐山路左拐(走科海路到狐山路),新市委党校北侧",nan,nan,nan,nan,86-350㎡,nan,nan,"[{""id"": 56342, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 86}, {""id"": 17528, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88}, {""id"": 17529, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88}, {""id"": 17524, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88.7}, {""id"": 17525, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 89.7}, {""id"": 17532, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 90}, {""id"": 17526, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 119.57}, {""id"": 56329, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 160}]",2/4室、别墅,"2室户型,4室户型,别墅户型",nan,nan,nan,nan,[],"{小高层,联排别墅}","{小高层,联排别墅}",住宅：70年 别墅：70年,住宅：1.86 别墅：1.86,住宅：30% 别墅：30%,住宅：586 别墅：586,住宅：毛坯 别墅：毛坯,nan,住宅,nan,住宅：2~2.8元/㎡/月 别墅：2.8元/㎡/月,nan,住宅：365 别墅：365,住宅：1:0.6 别墅：1:0.6,售罄,售罄,售罄,[],[],nan,nan,钱塘房地产开发集团有限公司,住宅：民电,住宅：民水,30.141413,120.098445,"""""","{""57"": ""人车分流"", ""52"": ""低容积"", ""9"": ""轨交房"", ""10"": ""多轨交"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""65"": ""商业街"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""人车分流"", ""低容积"", ""轨交房"", ""多轨交"", ""配套纯熟""]",https://pic4.ajkimg.com/display/xinfang/19cfd9e708993bd6e48c457e469146f2/275x206n.jpg,"[{""id"": ""7299265"", ""loupan_id"": ""238941"", ""station_id"": ""4863"", ""subway_id"": ""143"", ""city_id"": ""18"", ""distance"": ""1311米"", ""status"": ""1"", ""last_update_time"": ""1774211228"", ""is_rail_loupan"": ""1"", ""subway_name"": ""6号线"", ""station_name"": ""科海路"", ""distance_raw"": ""1311""}, {""id"": ""7267626"", ""loupan_id"": ""238941"", ""station_id"": ""122112"", ""subway_id"": ""12109"", ""city_id"": ""18"", ""distance"": ""1325米"", ""status"": ""1"", ""last_update_time"": ""1774211229"", ""is_rail_loupan"": ""1"", ""subway_name"": ""12号线"", ""station_name"": ""科海路站"", ""distance_raw"": ""1325""}]","狐山路左拐(走科海路到狐山路),新市委党校北侧"
238938,西城时代家园,杭州,18,余杭区,1808,老余杭,1923,杭州余杭区老余杭文一西路与狮山路交汇处南侧(文一西路狮山路口公交站附近),nan,nan,nan,nan,88-167㎡,住宅：100m² 别墅：100m²,住宅：170m² 别墅：170m²,"[{""id"": 17499, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88}, {""id"": 17493, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88.35}, {""id"": 17498, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 89.48}, {""id"": 17494, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 166.95}]",2/4室,"2室户型,4室户型",nan,nan,nan,nan,[],"{多层,小高层}","{多层,小高层}",住宅：70年 别墅：70年,住宅：1.8,住宅：31% 别墅：31%,住宅：1000 别墅：1000,住宅：毛坯 别墅：毛坯,nan,住宅,nan,住宅：0.6元/㎡/月,nan,住宅：1000 别墅：1000,nan,售罄,售罄,售罄,[],[],nan,nan,杭州金星房产经营集团,住宅：民电,住宅：民水,30.273966914821,119.95374784051,"""""","{""52"": ""低容积"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""606"": ""省一级园"", ""603"": ""二级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""低容积"", ""配套纯熟"", ""便利店"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/0cb3630cba89a3cb64d2224d766517ad/275x206n.jpg,[],市区：天目山路159-3号现代国际大厦首层；现场：文一西路延伸段（文一西路狮山路公交站附近）
