楼盘ID,楼盘名称,城市名称,城市ID,区域名称,区域ID,子区域名称,子区域ID,地址,环线位置,最新价格,参考价格,房贷计算信息,面积范围,占地面积,建筑面积,房间面积信息,户型文本描述,全部户型,开盘日期,开盘日期备注,开盘时间,交房时间,发证时间,建筑类型,建筑类型,产权年限,容积率,绿化率,规划户数,装修情况,工程进度,物业类型,物业公司,物业管理费,物业特色,车位数,车位比,销售状态,销售标题,租售标题,预售证号,绑定楼栋,开发商,开发商品牌,投资商,供电,供水,百度地图纬度,百度地图经度,400电话,所有标签列表,标签列表,默认图片,规交信息,售楼处地址
422806,融创金成江南府,杭州,18,余杭区,1808,闲林,1922,杭州余杭区闲林天目山西路与上和路交叉口南,nan,nan,nan,nan,89-146㎡,住宅：130000m² 别墅：130000m²,住宅：400000m² 别墅：400000m²,"[{""id"": 308482, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 308483, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 399075, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 407782, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 308484, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 114}, {""id"": 389919, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 124}, {""id"": 399077, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 125}, {""id"": 308485, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 136}, {""id"": 389921, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 139}, {""id"": 389922, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 146}]",3/4室,"3室户型,4室户型",nan,nan,nan,nan,"[""2018-11-22"", ""2018-11-09"", ""2018-12-07"", ""2017-12-30"", ""2018-01-24""]","{联排别墅,高层}","{联排别墅,高层}",住宅：70年 别墅：70年,住宅：2 别墅：2,住宅：30% 别墅：30%,住宅：2300 别墅：2300,住宅：带装修 别墅：带装修,nan,住宅,nan,住宅：3.2元/㎡/月 别墅：3.2元/㎡/月,nan,住宅：2800 别墅：2800,住宅：1:1.2 别墅：1:1.2,售罄,售罄,售罄,"[""余售许字（2018）第00871号"", ""余售许字（2018）第00816号"", ""余售许字（2018）第00930号"", ""余售许字（2017）第00792号"", ""余售许字（2018）第00041号""]","[""5#、7#"", ""6#、8#、9#"", ""岚境居1#、4#"", ""3#"", ""2#""]",nan,nan,杭州金泓置业有限公司,住宅：民电,住宅：民水,30.250637368813,119.99195054879,"""""","{""56"": ""车位充足"", ""29"": ""装修交付"", ""74"": ""南北通透"", ""71"": ""便利店"", ""78"": ""大户型"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""603"": ""二级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""54"": ""大型社区""}","[""车位充足"", ""装修交付"", ""南北通透"", ""便利店"", ""大户型""]",https://pic4.ajkimg.com/display/xinfang/cc2380abce55cf1ab264733e53c05d51/275x206n.jpg,[],天目山西路与上和路交叉口南
423149,天都城滨沁公寓,杭州,18,临平区,24198,星桥,24200,杭州临平区星桥星桥街道广厦天都城,nan,nan,nan,nan,90-115㎡,48893.8m²,190290.1m²,"[{""id"": 275767, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 90}, {""id"": 275849, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 90}, {""id"": 275860, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 90}, {""id"": 275894, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 90}, {""id"": 278009, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 115}, {""id"": 278011, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 115}]",2/3室,"2室户型,3室户型",nan,nan,nan,nan,"[""2019-08-23"", ""2017-10-29""]",{高层},{高层},70年,2.7,30%,1324,毛坯,nan,住宅,nan,1.68元/㎡/月,nan,1474,1：0.9,售罄,售罄,售罄,"[""余售许字（2019）第00704号"", ""余售许字（2017）第00404号"", ""余售许字（2017）第00672号"", ""余售许字（2017）第00516号""]","[""10# 4# 6#""]",nan,nan,浙江广厦股份有限公司,民电,民水,30.382335191563,120.25734075132,"""""","{""31"": ""大平层"", ""9"": ""轨交房"", ""69"": ""学校"", ""78"": ""大户型"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""603"": ""二级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""大平层"", ""轨交房"", ""学校"", ""大户型"", ""民办中学""]",https://pic4.ajkimg.com/display/xinfang/21b1e123f9b4c33d04e7a63f576563b5/275x206n.jpg,"[{""id"": ""7214058"", ""loupan_id"": ""423149"", ""station_id"": ""10226"", ""subway_id"": ""1010"", ""city_id"": ""18"", ""distance"": ""965米"", ""status"": ""1"", ""last_update_time"": ""1774211232"", ""is_rail_loupan"": ""1"", ""subway_name"": ""3号线"", ""station_name"": ""黄鹤山"", ""distance_raw"": ""965""}]",临平区星桥街道广厦天都城售楼部
9195270,银锦园,杭州,18,富阳区,16786,鹿山新区,25395,"杭州富阳区鹿山新区江波街,近鹿山大道",,,,,96-101㎡,69611m²,230873m²,"[{""id"": 279412, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 96}, {""id"": 279414, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 101}]",3室,3室户型,2006-01-28,,2006年,2007年,[],超高层,高层,70年,2.6,40%,1477,毛坯,,住宅,万科物业,2元/㎡/月,,200,1:0.1,售罄,售罄,售罄,"[""富售许字(2015)第060号"", ""富售许字(2016)第003号"", ""富售许字(2017)第031号"", ""现房售备字(2018)第002号""]",[],美的置业,,光明房地产集团股份有限公司,民电,民水,30.019214,119.933483,"""""","{""53"": ""高绿化率"", ""69"": ""学校"", ""638"": ""民办中学"", ""636"": ""公办小学"", ""606"": ""省一级园"", ""597"": ""公办幼儿园""}","[""高绿化率"", ""学校"", ""民办中学"", ""公办小学"", ""省一级园""]",https://pic4.ajkimg.com/display/xinfang/84b732862cfeb6489564f097851cb714/275x206n.jpg,[],杭州富阳区鹿山南麓鹿山大道与江城路交叉口
3508252,龙紫金苑,杭州,18,萧山区,1807,湘湖,4586,杭州萧山区湘湖湘师路和湘虎路交汇处,,553元/㎡,553元/㎡,首付300万，月供72132元,240-355㎡,别墅：46621m² 住宅：46621m²,别墅：157740m² 住宅：157740m²,"[{""id"": 678151, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 240}, {""id"": 678159, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 240}, {""id"": 678163, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 260}, {""id"": 678166, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 355}]",别墅,别墅户型,2006-01-03,2022年06月12日,2006年,2007年,"[""2022-06-01""]",多层,别墅：联排别墅 住宅：多层,别墅：70年 住宅：70年,别墅：1.01 住宅：1.1,别墅：30% 住宅：30%,别墅：290 住宅：290,别墅：带装修 住宅：带装修,在建中，竣工时间：2024-07-10,别墅,融创服务,别墅：2.5元/㎡/月 住宅：1.5~1.8元/㎡/月,,别墅：290 住宅：290,别墅：1:1 住宅：1:1,售罄,售罄,售罄,"[""萧售许字(2022)第ZJ00220号""]","[""1#、2#、3#、4#、9#、10#、5#、6#、7#、8#、11#、12#、13#、14#、15#、16#、17#、18#、19#、20#、21#、22#、23#、24#、25#、26#、27#、28#、29#、30#""]",美的置业,滨江集团,杭州滨江盛元房地产开发有限公司,别墅：民电,别墅：民水,30.122528,120.19811,"{""service_num"": ""4006708287"", ""num"": """"}","{""29"": ""装修交付"", ""9"": ""轨交房"", ""7"": ""项目在建"", ""59"": ""湖景地产"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""98"": ""改善置业"", ""55"": ""小型社区"", ""50"": ""品牌开发商""}","[""装修交付"", ""轨交房"", ""项目在建"", ""湖景地产"", ""大户型""]",https://pic4.ajkimg.com/display/xinfang/18bb10c3a7da1946d356bfcbcd44b120/275x206n.jpg,"[{""id"": ""7266870"", ""loupan_id"": ""445273"", ""station_id"": ""122161"", ""subway_id"": ""12111"", ""city_id"": ""18"", ""distance"": ""1219米"", ""status"": ""1"", ""last_update_time"": ""1774211226"", ""is_rail_loupan"": ""1"", ""subway_name"": ""18号线"", ""station_name"": ""时代大道站"", ""distance_raw"": ""1219""}]",萧山湘湖度假区湘师路与湘虎路交汇处
1210393,保利桃源庭,杭州,18,拱墅区,1801,华丰,24205,杭州拱墅区华丰康华路与华丰路交汇处往南50米,,9124元/㎡,9124元/㎡,首付49万，月供11902元,100-148㎡,38818m²,136793m²,"[{""id"": 748769, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 100}, {""id"": 748768, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 110}, {""id"": 748767, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 122}, {""id"": 763354, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 148}]",3/4室,"3室户型,4室户型",2006-08-07,2022年11月18日,2006年,2007年,"[""2022-11-08"", ""2022-10-20"", ""2022-09-02"", ""2022-06-10"", ""2022-03-18""]",高层,高层,70年,2.2,35%,759,带装修,在建中，竣工时间：2024-06-30,住宅,华润万象生活,3.25元/㎡/月,,976,1:1.3,售罄,售罄,售罄,"[""杭售许字(2022)第000117号"", ""杭售许字(2022)第000103号"", ""杭售许字(2022)第000077号"", ""杭售许字(2022)第000035号"", ""杭售许字(2022)第000014号""]","[""2#、5#"", ""3#、4#"", ""6#、7#"", ""1#、9#"", ""8#、12#""]",美的置业,"保利集团,华润置地,融信地产,滨江集团",杭州保源置业有限公司,民电,民水,30.331476,120.20853,"{""service_num"": ""4006708287"", ""num"": """"}","{""482"": ""国企开发"", ""56"": ""车位充足"", ""29"": ""装修交付"", ""9"": ""轨交房"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""7"": ""项目在建"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""78"": ""大户型"", ""404"": ""客餐厅相连"", ""403"": ""私密性好"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""541"": ""3D沙盘"", ""540"": ""日照模拟"", ""263"": ""VR看房"", ""50"": ""品牌开发商""}","[""国企开发"", ""车位充足"", ""装修交付"", ""轨交房"", ""厨卫全明""]",https://pic4.ajkimg.com/display/xinfang/be9311dbb34aa7f14eb539abff2970b3/275x206n.jpg,"[{""id"": ""7188688"", ""loupan_id"": ""510719"", ""station_id"": ""10201"", ""subway_id"": ""1010"", ""city_id"": ""18"", ""distance"": ""852米"", ""status"": ""1"", ""last_update_time"": ""1774211231"", ""is_rail_loupan"": ""1"", ""subway_name"": ""3号线"", ""station_name"": ""华丰路"", ""distance_raw"": ""852""}, {""id"": ""7188678"", ""loupan_id"": ""510719"", ""station_id"": ""10225"", ""subway_id"": ""1010"", ""city_id"": ""18"", ""distance"": ""1271米"", ""status"": ""1"", ""last_update_time"": ""1774211231"", ""is_rail_loupan"": ""1"", ""subway_name"": ""3号线"", ""station_name"": ""同协路"", ""distance_raw"": ""1271""}]",杭州市拱墅区康华路与华丰路交汇处往南50米
2594841,福公寓,杭州,18,拱墅区,1801,运河新城,10134,杭州拱墅区运河新城东至电厂热水河，南至杭钢河，西至杭钢河，北至马家桥路,,7092元/㎡,7092元/㎡,首付26万，月供6420元,79-120㎡,37099m²,158697m²,"[{""id"": 842762, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 79}, {""id"": 842758, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 93}, {""id"": 842759, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 93}, {""id"": 842757, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 101}, {""id"": 842756, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 120}]",2/3/4室,"2室户型,3室户型,4室户型",2006-07-08,2024年11月10日,2006年,2007年,"[""2024-10-23"", ""2024-06-04"", ""2024-07-10""]",{高层},高层,70年,2.5,35%,1000,,在建中，竣工时间：2026-12-31,住宅,绿城服务,,,1300,,售罄,售罄,售罄,"[""杭房预许字（2024）第00477号"", ""杭房预许字（2024）第00232号"", ""杭房预许字（2024）第00308号""]","[""9#、3#、5#、4#"", ""7#、8#、12#、11#、13#"", ""6#、10#、2#、1#""]",中海,,,民电,民水,30.342375,120.147409,"""""","{""9"": ""轨交房"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""7"": ""项目在建"", ""276"": ""一房一价"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""603"": ""二级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""541"": ""3D沙盘"", ""540"": ""日照模拟"", ""281"": ""共有产权房"", ""263"": ""VR看房""}","[""轨交房"", ""厨卫全明"", ""南北通透"", ""卧室全朝南"", ""项目在建""]",https://pic4.ajkimg.com/display/xinfang/2d6777a17caad7aeec3796268924cf46/275x206n.jpg,"[{""id"": ""7291558"", ""loupan_id"": ""526309"", ""station_id"": ""122121"", ""subway_id"": ""12110"", ""city_id"": ""18"", ""distance"": ""1361米"", ""status"": ""1"", ""last_update_time"": ""1774211231"", ""is_rail_loupan"": ""1"", ""subway_name"": ""15号线"", ""station_name"": ""平安桥站"", ""distance_raw"": ""1361""}]",杭州市拱墅区马家桥街78号
567071,中紫金源,杭州,18,拱墅区,1801,桃源,4578,杭州拱墅区桃源虎山路555号,,16590元/㎡,16590元/㎡,首付300万，月供72132元,,67483m²,129000m²,[],,,2006-09-18,2019年06月02日,2006年,2007年,[],别墅,,40年,,30%,138,毛坯,,标准写字楼,旭辉永升,6.6元/㎡/月,,,1:2,售罄,售罄,售罄,[],[],中南,,杭州半山半岛置业有限公司,商电,商水,30.360973,120.207827,"""""","{""559"": ""现房"", ""56"": ""车位充足"", ""55"": ""小型社区""}","[""现房"", ""车位充足"", ""小型社区""]",https://pic4.ajkimg.com/display/xinfang/3caad2b10f25a97e1d581b967efc7e0a/275x206n.jpg,[],杭州拱墅区半山虎山路555号
9914023,华城盛世坊,杭州,18,临平区,24198,东湖,24199,杭州临平区东湖振兴西路与荷花路交汇西北处,,6359元/㎡,6359元/㎡,首付116万，月供27951元,97-366㎡,38333m²,132574.95m²,"[{""id"": 750442, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 97}, {""id"": 750432, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 110}, {""id"": 750434, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 111}, {""id"": 750433, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 113}, {""id"": 750437, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 113}, {""id"": 750436, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 114}, {""id"": 750435, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 122}, {""id"": 762356, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 250}, {""id"": 762355, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 300}, {""id"": 750440, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 136}, {""id"": 750439, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 139}, {""id"": 750441, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 194}, {""id"": 762353, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 227}, {""id"": 762347, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 215}, {""id"": 762354, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 222}, {""id"": 762367, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 366}]",3/4/5室,"3室户型,4室户型,5室户型",2006-06-20,2022年06月21日,2006年,2007年,"[""2022-05-30"", ""2022-03-27""]",{小高层},小高层,70年,1.8,30%,496,带装修,在建中，竣工时间：2023-12-08,住宅,雅生活服务,2.75元/㎡/月,,608,1:1.23,售罄,售罄,售罄,"[""临平售许字（2022）第ZJ00212号"", ""临平售许字（2022）第ZJ00112号""]","[""3#、4#、5#、7#"", ""2#、6#、8#、9#、10#、12#""]",禹洲,,杭州华城房地产开发有限公司,民电,民水,30.443775,120.296327,"""""","{""559"": ""现房"", ""81"": ""大阳台"", ""80"": ""得房率高"", ""56"": ""车位充足"", ""52"": ""低容积"", ""29"": ""装修交付"", ""9"": ""轨交房"", ""76"": ""厨卫全明"", ""75"": ""三房朝南"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""7"": ""项目在建"", ""547"": ""地铁"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""78"": ""大户型"", ""408"": ""全明空间"", ""407"": ""主卧朝南"", ""406"": ""客厅朝南"", ""404"": ""客餐厅相连"", ""403"": ""私密性好"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""86"": ""全景飘窗"", ""85"": ""主卧套房"", ""82"": ""双卫生间"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""593"": ""以旧换新"", ""541"": ""3D沙盘"", ""540"": ""日照模拟"", ""263"": ""VR看房"", ""226"": ""商业街区""}","[""现房"", ""大阳台"", ""得房率高"", ""车位充足"", ""低容积""]",https://pic4.ajkimg.com/display/xinfang/1a0186f11231d56038cb794607158c0b/275x206n.jpg,"[{""id"": ""7253675"", ""loupan_id"": ""511844"", ""station_id"": ""120833"", ""subway_id"": ""12055"", ""city_id"": ""18"", ""distance"": ""898米"", ""status"": ""1"", ""last_update_time"": ""1774211230"", ""is_rail_loupan"": ""1"", ""subway_name"": ""9号线"", ""station_name"": ""荷禹路站"", ""distance_raw"": ""898""}]",杭州市临平区荷花路与振兴西路交汇西北处
1440477,绿雅居一期,杭州,18,淳安县,17455,淳安,17456,杭州淳安县淳安千岛湖镇梦姑路447号,,2986元/㎡,2986元/㎡,首付19万，月供4797元,95-128㎡,38975m²,92822m²,"[{""id"": 609366, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 95}, {""id"": 673480, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 110}, {""id"": 609367, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 115}, {""id"": 536477, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 124}, {""id"": 674903, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 124}, {""id"": 536479, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 128}, {""id"": 674901, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 128}]",3室,3室户型,2006-03-08,2021年08月20日,2006年,2007年,"[""2021-07-08"", ""2020-12-03"", ""2020-10-13"", ""2020-06-14""]","{多层,小高层,高层}",多层、小高层、高层,70年,1.5,25%,443,毛坯,已竣工，竣工时间：2023-02-28,住宅,绿城服务,2.8元/㎡/月,,541,1:1.2,售罄,售罄,售罄,"[""淳售许字（2021）第37号"", ""淳售许字（2020）第41号"", ""淳售许字（2020）第26号"", ""淳售许字（2014）第22号""]","[""9#"", ""5#、7#"", ""1#、3#"", ""12#、16#""]",恒大,绿城集团,杭州汤姆房地产开发有限公司,民电,民水,29.592957,119.02392,"""""","{""559"": ""现房"", ""557"": ""项目竣工"", ""81"": ""大阳台"", ""56"": ""车位充足"", ""52"": ""低容积"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""59"": ""湖景地产"", ""78"": ""大户型"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""83"": ""双阳台"", ""82"": ""双卫生间"", ""263"": ""VR看房"", ""50"": ""品牌开发商""}","[""现房"", ""项目竣工"", ""大阳台"", ""车位充足"", ""低容积""]",https://pic4.ajkimg.com/display/xinfang/7c153b8eb7bf9121ca4c3650c724b723/275x206n.jpg,[],淳安县千岛湖镇梦姑路447号
2806102,宏半岛城,杭州,18,桐庐县,17459,桐庐,17460,杭州桐庐县桐庐江南镇窄珠线与秀莲线交叉口,,3871元/㎡,3871元/㎡,首付7万，月供1875元,37-43㎡,16797m²,76826.5m²,"[{""id"": 501649, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 37}, {""id"": 537310, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 38}, {""id"": 501650, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 43}]",2室,商业户型,2006-02-06,2020年10月31日,2006年,2007年,"[""2020-06-24"", ""2019-12-23""]",{高层},高层,40年,3.5,15%,1391,带装修,,商业,绿城服务,3元/㎡/月,,358,1:0.3,售罄,售罄,售罄,"[""桐售许字（2020）第00630号"", ""桐售许字（2019）第01313号""]","[""2#"", ""1#""]",华侨城,,杭州君元数字科技有限公司,商电,商水,29.869709,119.79152,"{""service_num"": ""4006708287"", ""num"": ""37849""}","{""559"": ""现房"", ""29"": ""装修交付"", ""73"": ""卧室全朝南"", ""82"": ""双卫生间""}","[""现房"", ""装修交付"", ""卧室全朝南"", ""双卫生间""]",https://pic4.ajkimg.com/display/xinfang/a1ab6b8625989feabb862b8f69529832/275x206n.jpg,[],桐庐县江南镇窄珠线与秀莲线交叉口
