楼盘ID,楼盘名称,城市名称,城市ID,区域名称,区域ID,子区域名称,子区域ID,地址,环线位置,最新价格,参考价格,房贷计算信息,面积范围,占地面积,建筑面积,房间面积信息,户型文本描述,全部户型,开盘日期,开盘日期备注,开盘时间,交房时间,发证时间,建筑类型,建筑类型,产权年限,容积率,绿化率,规划户数,装修情况,工程进度,物业类型,物业公司,物业管理费,物业特色,车位数,车位比,销售状态,销售标题,租售标题,预售证号,绑定楼栋,开发商,开发商品牌,投资商,供电,供水,百度地图纬度,百度地图经度,400电话,所有标签列表,标签列表,默认图片,规交信息,售楼处地址
252023,金祥万卷山,三亚,51,保亭,4927,保亭,4975,三亚保亭保亭金江农场街道,nan,nan,nan,nan,81-124㎡,100031m²,66700m²,"[{""id"": 106788, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 80.6}, {""id"": 106797, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 83.08}, {""id"": 106793, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 83.68}, {""id"": 106789, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 84.18}, {""id"": 106792, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 85.43}, {""id"": 106795, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 97.33}, {""id"": 106798, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 99.31}, {""id"": 106794, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 100.92}, {""id"": 106796, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 123.76}]",2/3室,"2室户型,3室户型",nan,nan,nan,nan,"[""2015-09-28"", ""2017-11-10""]",{高层},{高层},70年,1.99,45%,1259,简装修,nan,住宅,nan,2.5元/㎡/月,nan,378,1:0.3,尾盘,尾盘,尾盘,"[""保房预许字第【2015】0008号"", ""保房预字第【2017】0009号""]","[""3#,9#,10#"", ""1# 2#""]",nan,nan,秦皇岛市金街房地产开发有限公司,民电,民水,18.583428,109.625848,"{""service_num"": ""4006708287"", ""num"": """"}","{""53"": ""高绿化率"", ""52"": ""低容积"", ""29"": ""装修交付"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""78"": ""大户型""}","[""高绿化率"", ""低容积"", ""装修交付"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/fd417cdc9c1339760fdc2aa7b8a24c39/275x206n.jpg,[],保亭县响水镇金江农场17队 保亭响水镇金江农场街道
251936,永福岛,三亚,51,吉阳区,10250,迎宾路,6185,三亚吉阳区迎宾路中段（三亚凤凰山风景度假区内）,nan,nan,nan,nan,44-114㎡,26400m²,87704.8m²,"[{""id"": 103869, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 43.88}, {""id"": 103876, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 65.52}, {""id"": 103874, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 67.8}, {""id"": 103875, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 90.5}, {""id"": 103871, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 97.53}, {""id"": 103868, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 114.26}]",1/2/3/4室,"1室户型,2室户型,3室户型,4室户型",nan,nan,nan,nan,[],{小高层},{小高层},70年,2.29,35%,496,"毛坯,简装修",nan,住宅,nan,3元/㎡/月,nan,700,1:1.4,尾盘,尾盘,尾盘,"[""三房预许字【2014】31号""]",[],nan,nan,三永集团,民电,民水,18.292756,109.562433,"""""","{""56"": ""车位充足"", ""29"": ""装修交付"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""79"": ""小户型"", ""78"": ""大户型""}","[""车位充足"", ""装修交付"", ""配套纯熟"", ""银行"", ""医院""]",https://pic4.ajkimg.com/display/xinfang/215eeb36d593e5cb4b9cf779369fadf3/275x206n.jpg,[],三亚市迎宾路中段（三亚凤凰山风景度假区内）
416238,三亚风情街,三亚,51,天涯区,10251,河西,4934,三亚天涯区河西解放路新风街至跃进街（地下街道）,nan,53000,53000元/㎡,首付7万，月供1899元,10㎡,38940m²,68667m²,[],nan,nan,2015-05-01,2015年05月01日,2015年5月1日,2018年9月28日,[],{},{},40年,nan,nan,1700,简装修,nan,购物中心,nan,58元/㎡/月,nan,600,1:0.35,尾盘,尾盘,尾盘,[],[],海南天懋投资有限公司,nan,上海天懋投资控股（集团）有限公司,商电,商水,18.256214054863,109.50984728368,"""""","{""559"": ""现房"", ""29"": ""装修交付"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""68"": ""医院"", ""65"": ""商业街"", ""64"": ""购物中心"", ""263"": ""VR看房"", ""226"": ""商业街区"", ""54"": ""大型社区""}","[""现房"", ""装修交付"", ""配套纯熟"", ""便利店"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/de0c19993f6daca28201ff3d1a4b2b65/275x206n.jpg,[],三亚市风情街商铺
252235,海南保亭奥兰花园,三亚,51,保亭,4927,保亭,4975,三亚保亭保亭凤凰路与沿河北路交叉口向北200米,nan,nan,nan,nan,37-73㎡,101000m²,160000m²,"[{""id"": 113801, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 36.9}, {""id"": 113800, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 51.75}, {""id"": 113799, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 73.29}]",1/2室,"1室户型,2室户型",nan,nan,nan,nan,[],"{小高层,高层}","{小高层,高层}",70年,1.6,nan,2321,带装修,nan,住宅,河南交投颐康物业服务有限公司,2.4元/㎡/月,nan,400,1：0.17,尾盘,尾盘,尾盘,"[""【2013】保房预字(0005)号""]",[],nan,nan,nan,民电,民水,18.644876,109.699595,"{""service_num"": ""4006708287"", ""num"": """"}","{""52"": ""低容积"", ""29"": ""装修交付"", ""63"": ""旅游地产"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""79"": ""小户型"", ""54"": ""大型社区""}","[""低容积"", ""装修交付"", ""旅游地产"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/7c224fb26eecbf2b5be6482b53dcd52f/275x206n.jpg,[],海南省保亭县凤凰路与沿河北路交叉口向北200米
415498,海航陵水YOHO湾,三亚,51,陵水,4928,陵水,4976,三亚陵水陵水高铁站旁,nan,nan,nan,nan,37-88㎡,50825.9m²,133416.98m²,"[{""id"": 214850, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 36.88}, {""id"": 214848, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 44.53}, {""id"": 214849, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 48.79}, {""id"": 214851, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 50.2}, {""id"": 214847, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 54.06}, {""id"": 214863, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 68.65}, {""id"": 214852, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 85.31}, {""id"": 214864, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88.42}]",1/2室、1/2室,"商业户型,1室户型,2室户型",nan,nan,nan,nan,[],{高层},{高层},40年,2.2,50%,1226,简装修,nan,商业,海南海航物业管理有限公司,2元/㎡/月,nan,692,1:0.56,尾盘,尾盘,尾盘,"[""陵房预字[2015]第0014号""]",[],nan,nan,陵水海航投资开发有限公司,商电,商水,18.540767561884,110.04162281799,"""""","{""29"": ""装修交付"", ""63"": ""旅游地产"", ""79"": ""小户型""}","[""装修交付"", ""旅游地产"", ""小户型""]",https://pic4.ajkimg.com/display/xinfang/440fec1ded2e905eea8a55d095251332/275x206n.jpg,[],陵水高铁站广场旁
252220,圣煜海岸花间,三亚,51,天涯区,10251,三亚湾,4932,三亚天涯区三亚湾海波度假区海虹路与海渝路交叉口向西500米,nan,nan,nan,nan,36-79㎡,6504.49m²,16806.59m²,"[{""id"": 107437, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 36.44}, {""id"": 107436, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 73.55}, {""id"": 107435, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 79.26}]",1/2/3室,"1室户型,2室户型,3室户型",nan,nan,nan,nan,[],"{多层,高层}","{多层,高层}",70年,1.98,39%,176,简装修,nan,住宅,三亚盛世物业服务有限公司,2.8元/㎡/月,nan,200,1:1.13,尾盘,尾盘,尾盘,"[""三房预许字（2014）39号""]",[],nan,nan,nan,民电,民水,18.305281,109.441257,"""""","{""56"": ""车位充足"", ""53"": ""高绿化率"", ""52"": ""低容积"", ""29"": ""装修交付"", ""63"": ""旅游地产"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""64"": ""购物中心"", ""79"": ""小户型"", ""55"": ""小型社区""}","[""车位充足"", ""高绿化率"", ""低容积"", ""装修交付"", ""旅游地产""]",https://pic4.ajkimg.com/display/xinfang/547355931a49540010118a4f109d786c/275x206n.jpg,[],三亚市海波度假区新城路（鲁能三亚湾对面）
415545,天成中央海岸,三亚,51,天涯区,10251,三亚湾,4932,三亚天涯区三亚湾跃进路,nan,56000,56000元/㎡,首付67万，月供16055元,77-240㎡,45000m²,148000m²,"[{""id"": 233855, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 77}, {""id"": 234684, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 103}, {""id"": 233873, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 107}, {""id"": 234687, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 120}, {""id"": 234688, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 206}, {""id"": 234689, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 240}]",1/2/3室,商业户型,2017-01-20,2017年01月20日,2017年1月20日,2018年10月1日,"[""2012-12-21"", ""2017-03-24""]",{高层},{高层},40年,3.1,39%,415,带装修,nan,商业,nan,8元/㎡/月,nan,236,1:0.6,尾盘,尾盘,尾盘,"[""三房预许字【2010】043号"", ""三房预许字（变更）【2010】043号""]","[""C栋"", ""A# B# C#""]",三亚中港置业有限公司,nan,哈尔滨天瑞房地产置业有限公司,商电,商水,18.247005633558,109.5088754985,"""""","{""559"": ""现房"", ""29"": ""装修交付"", ""63"": ""旅游地产"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""68"": ""医院"", ""64"": ""购物中心"", ""402"": ""玄关入户"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""263"": ""VR看房""}","[""现房"", ""装修交付"", ""旅游地产"", ""配套纯熟"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/84e4eafd299fe4a9fa0e79cf15fadd8b/275x206n.jpg,[],三亚市天涯区和平街1号
389558,三亚未名湖,三亚,51,吉阳区,10250,迎宾路,6185,三亚吉阳区迎宾路中段未名湖畔,nan,nan,nan,nan,94-119㎡,住宅：37000m² 别墅：37000m²,住宅：78000m² 别墅：78000m²,"[{""id"": 138100, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 93.81}, {""id"": 138098, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 98.79}, {""id"": 138096, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 118.57}]",3/4室,"3室户型,4室户型",nan,nan,nan,nan,[],"{联排别墅,小高层,高层}","{联排别墅,小高层,高层}",住宅：70年,住宅：1.5,住宅：60% 别墅：60%,住宅：320 别墅：320,住宅：毛坯 别墅：毛坯,nan,住宅,nan,住宅：3.98元/㎡/月,nan,住宅：623 别墅：623,住宅：1:2 别墅：1:2,尾盘,尾盘,尾盘,"[""三房预许字【2015】44号""]",[],nan,nan,三亚金麒麟投资有限公司,住宅：民电,住宅：民水,18.289971,109.56766,"""""","{""57"": ""人车分流"", ""56"": ""车位充足"", ""53"": ""高绿化率"", ""52"": ""低容积"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""78"": ""大户型""}","[""人车分流"", ""车位充足"", ""高绿化率"", ""低容积"", ""配套纯熟""]",https://pic4.ajkimg.com/display/xinfang/9c30c588657cbf560af12413de3c3bbe/275x206n.jpg,[],三亚迎宾路中段
414948,国芳佳苑,三亚,51,吉阳区,10250,迎宾路,6185,三亚吉阳区迎宾路355号,nan,nan,nan,nan,82-105㎡,4752.53m²,26922.81m²,"[{""id"": 210683, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 81.56}, {""id"": 235705, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 82.63}, {""id"": 210682, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 85.88}, {""id"": 235707, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 104.61}]",2/3室,"2室户型,3室户型",2017-01-15,2017年01月15日,2017年1月15日,2018年6月30日,"[""2017-01-04""]","{多层,小高层}","{多层,小高层}",70年,1,35%,312,"毛坯,简装修",nan,住宅,nan,3.5元/㎡/月,nan,360,1:1,尾盘,尾盘,尾盘,"[""三房预许字［2017］2号""]","[""4# 5# 6# 7# 8#""]",兰州国芳置业集团有限公司三亚分公司,nan,nan,民电,民水,18.296964157752,109.55718073512,"""""","{""559"": ""现房"", ""52"": ""低容积"", ""29"": ""装修交付"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""402"": ""玄关入户"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""263"": ""VR看房""}","[""现房"", ""低容积"", ""装修交付"", ""厨卫全明"", ""南北通透""]",https://pic4.ajkimg.com/display/xinfang/345fa1013c14329d841d5764462363e4/275x206n.jpg,[],三亚市迎宾路355号
251762,凤凰华庭,三亚,51,天涯区,10251,河西,4934,三亚天涯区河西海南环岛高速公路哈尔滨医科大学鸿森医院东侧,nan,28000,28000元/㎡,首付27万，月供6451元,48-115㎡,50650m²,120036m²,"[{""id"": 102668, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 48}, {""id"": 102669, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 65}, {""id"": 102670, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 73}, {""id"": 102671, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 82}, {""id"": 102672, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 115}]",2/3室,"2室户型,3室户型",2017-10-01,2017年10月01日,2017年10月1日,2018年5月1日,"[""2015-04-30"", ""2017-09-25""]",{高层},{高层},70年,2.37,45%,1771,带装修,nan,住宅,三亚百乐福物业有限公司,2.5元/㎡/月,nan,1771,1:1,在售,在售,在售,"[""三房预许字【2015】15号"", ""三房预许字[2017]51号""]","[""1#、3#、2#"", ""4#""]",三亚源林医疗健康投资有限公司,nan,三亚源林房地产开发有限公司,民电,民水,18.324368569689,109.47153346112,"{""service_num"": ""4006708287"", ""num"": ""27261""}","{""559"": ""现房"", ""53"": ""高绿化率"", ""29"": ""装修交付"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""5"": ""低单价"", ""4"": ""低总价"", ""63"": ""旅游地产"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""79"": ""小户型"", ""78"": ""大户型"", ""404"": ""客餐厅相连"", ""403"": ""私密性好"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""83"": ""双阳台"", ""92"": ""热搜盘"", ""263"": ""VR看房"", ""54"": ""大型社区""}","[""现房"", ""高绿化率"", ""装修交付"", ""厨卫全明"", ""南北通透""]",https://pic4.ajkimg.com/display/xinfang/2d60e3ae2605e4fc67e7ecd4159ed475/275x206n.jpg,[],海南环岛高速公路哈尔滨医科大学鸿森医院东侧
