楼盘ID,楼盘名称,城市名称,城市ID,区域名称,区域ID,子区域名称,子区域ID,地址,环线位置,最新价格,参考价格,房贷计算信息,面积范围,占地面积,建筑面积,房间面积信息,户型文本描述,全部户型,开盘日期,开盘日期备注,开盘时间,交房时间,发证时间,建筑类型,建筑类型.1,产权年限,容积率,绿化率,规划户数,装修情况,工程进度,物业类型,物业公司,物业管理费,物业特色,车位数,车位比,销售状态,销售标题,租售标题,预售证号,绑定楼栋,开发商,开发商品牌,投资商,供电,供水,百度地图纬度,百度地图经度,400电话,所有标签列表,标签列表,默认图片,规交信息,售楼处地址
2157045,世府二期,杭州,18,桐庐县,17459,桐庐,17460,杭州桐庐县桐庐春江东路2155号,,1897元/㎡,1897元/㎡,首付19万，月供4761元,88-125㎡,64928m²,204258.5m²,"[{""id"": 493728, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88}, {""id"": 493736, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88}, {""id"": 493689, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 122}, {""id"": 493685, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 125}]",2/3室,"2室户型,3室户型",1996-08-17,2019年07月10日,1996年,1997年,"[""2019-07-02"", ""2016-09-19"", ""2019-07-02"", ""2018-07-26""]",多层,高层,70年,2.5,30%,1422,毛坯,已竣工，竣工时间：2019-12-31,住宅,金地智慧服务,2.1元/㎡/月,,1147,1:0.8,售罄,售罄,售罄,"[""桐售许字（2019）第00535号"", ""桐售许字（2016）第021号"", ""桐售许字（2019）第00015号"", ""桐售许字（2018）第00530号""]","[""7#"", ""3#、5#、6#、9#、12#、13#"", ""4#"", ""1#、2#、8#、11#""]",禹洲,光明地产,光明集团上海飘鹰房地产开发有限公司,民电,民水,29.835008,119.758894,"{""service_num"": ""4006708287"", ""num"": ""35706""}","{""559"": ""现房"", ""557"": ""项目竣工"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""78"": ""大户型"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""83"": ""双阳台"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""50"": ""品牌开发商""}","[""现房"", ""项目竣工"", ""厨卫全明"", ""南北通透"", ""卧室全朝南""]",https://pic4.ajkimg.com/display/xinfang/51e5f389c3b205189754b33be047f32e/275x206n.jpg,[],桐庐县春江东路2155号
4498407,绿梅林邸,杭州,18,桐庐县,17459,桐庐,17460,杭州桐庐县桐庐春江路8号,,,,,138-232㎡,49936m²,181143m²,"[{""id"": 153667, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 232}, {""id"": 145032, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 138}, {""id"": 145036, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 138}, {""id"": 153664, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 169}]",2/3室,"2室户型,3室户型",1996-12-12,,1996年,1997年,[],高层,高层、超高层,70年,3.5,32%,810,毛坯,,住宅,万科物业,2.2元/㎡/月,,995,1:1.23,售罄,售罄,售罄,"[""桐售许字（2015）020号"", ""桐售许字（2015）014号"", ""桐售许字（2014）044号"", ""桐售许字（2014）031号"", ""桐售许字（2014）021号""]",[],旭辉,,顺发恒业股份公司,民电,民水,29.815772,119.677503,"""""","{""56"": ""车位充足"", ""31"": ""大平层"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学""}","[""车位充足"", ""大平层"", ""配套纯熟"", ""便利店"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/e06c3a0e12d62329c0186f13290f0f2b/275x206n.jpg,[],桐庐县春江路56号
9785504,云之桃源居,杭州,18,西湖区,1804,之江,24206,杭州西湖区之江双浦镇科海南路到底,,3697元/㎡,3697元/㎡,首付31万，月供7502元,91-165㎡,住宅：150435m² 别墅：150435m²,住宅：336092.5m² 别墅：336092.5m²,"[{""id"": 880798, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 91}, {""id"": 880822, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 108}, {""id"": 881258, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 125}, {""id"": 881259, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 139}, {""id"": 881260, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 165}]",3/4室,"3室户型,4室户型",1996-06-25,2025年12月20日,1996年,1997年,"[""2025-12-12"", ""2025-11-21""]",{},别墅：联排别墅、叠加别墅,别墅：70年,别墅：1.12,别墅：35%,别墅：1412,,在建中，竣工时间：2027-12-31,住宅,绿城服务,,,别墅：1840,,售罄,售罄,售罄,"[""杭房预许字（2025）第00624号"", ""杭房预许字(2025)第00567号""]","[""6#、4#、8#、23#、3#、16#"", ""24#、7#、2#""]",象屿,建发房产,,住宅：民电,住宅：民水,30.1102,120.084367,"{""service_num"": ""4006708287"", ""num"": ""51232""}","{""80"": ""得房率高"", ""52"": ""低容积"", ""9"": ""轨交房"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""7"": ""项目在建"", ""276"": ""一房一价"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""92"": ""热搜盘"", ""91"": ""热评楼盘"", ""90"": ""人气楼盘"", ""636"": ""公办小学"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""541"": ""3D沙盘"", ""540"": ""日照模拟"", ""421"": ""无需摇号"", ""263"": ""VR看房"", ""55"": ""小型社区"", ""50"": ""品牌开发商""}","[""得房率高"", ""低容积"", ""轨交房"", ""厨卫全明"", ""南北通透""]",https://pic4.ajkimg.com/display/xinfang/cc50653bef58b3b945059a93811b966e/275x206n.jpg,"[{""id"": ""7320153"", ""loupan_id"": ""531974"", ""station_id"": ""122115"", ""subway_id"": ""12109"", ""city_id"": ""18"", ""distance"": ""1327米"", ""status"": ""1"", ""last_update_time"": ""1774211230"", ""is_rail_loupan"": ""1"", ""subway_name"": ""12号线"", ""station_name"": ""周九路站"", ""distance_raw"": ""1327""}]",临展厅：浙江省杭州市西湖区双浦镇回夏路（千岛湖智邦大厦）
5028443,海华庭一期,杭州,18,滨江区,1806,西兴,1915,杭州滨江区西兴杭州市滨江区江南大道与江虹路交叉口,,,,,90-168㎡,128383m²,600000m²,"[{""id"": 104912, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 90}, {""id"": 104913, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 90}, {""id"": 104914, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 138}, {""id"": 104915, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 138}, {""id"": 104916, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 168}]",3/4室,"3室户型,4室户型",1996-02-07,,1996年,1997年,[],{高层},高层,70年,2.96,30%,1685,毛坯,,住宅,中海物业,2.9元/㎡/月,,1803,1:1,售罄,售罄,售罄,[],[],金茂,,龙湖集团,民电,民水,30.194051,120.203938,"{""service_num"": ""4006708287"", ""num"": """"}","{""9"": ""轨交房"", ""10"": ""多轨交"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""54"": ""大型社区""}","[""轨交房"", ""多轨交"", ""配套纯熟"", ""便利店"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/d7a278b99185561e98ddd07ab7756dbe/275x206n.jpg,"[{""id"": ""7266968"", ""loupan_id"": ""251752"", ""station_id"": ""122157"", ""subway_id"": ""12111"", ""city_id"": ""18"", ""distance"": ""527米"", ""status"": ""1"", ""last_update_time"": ""1774211230"", ""is_rail_loupan"": ""1"", ""subway_name"": ""18号线"", ""station_name"": ""江汉路站"", ""distance_raw"": ""527""}, {""id"": ""7254749"", ""loupan_id"": ""251752"", ""station_id"": ""120852"", ""subway_id"": ""143"", ""city_id"": ""18"", ""distance"": ""558米"", ""status"": ""1"", ""last_update_time"": ""1774211232"", ""is_rail_loupan"": ""1"", ""subway_name"": ""6号线"", ""station_name"": ""江汉路站"", ""distance_raw"": ""558""}, {""id"": ""7330082"", ""loupan_id"": ""251752"", ""station_id"": ""120853"", ""subway_id"": ""143"", ""city_id"": ""18"", ""distance"": ""1074米"", ""status"": ""1"", ""last_update_time"": ""1774211232"", ""is_rail_loupan"": ""1"", ""subway_name"": ""6号线"", ""station_name"": ""长河站"", ""distance_raw"": ""1074""}, {""id"": ""7213876"", ""loupan_id"": ""251752"", ""station_id"": ""4850"", ""subway_id"": ""142"", ""city_id"": ""18"", ""distance"": ""1124米"", ""status"": ""1"", ""last_update_time"": ""1774211231"", ""is_rail_loupan"": ""1"", ""subway_name"": ""5号线"", ""station_name"": ""长河"", ""distance_raw"": ""1124""}]",杭州大厦C座、湖滨银泰A座一楼已设置外展点
5350581,新青山台,杭州,18,桐庐县,17459,桐庐,17460,杭州桐庐县桐庐横村镇桐千路16号,,49元/㎡,49元/㎡,首付52万，月供12623元,302-342㎡,57395m²,57828.5m²,"[{""id"": 669383, ""rooms"": 6, ""room_alias"": ""六室"", ""area"": 302}]",别墅,别墅户型,1996-01-03,2020年07月01日,1996年,1997年,"[""2020-06-24""]","{联排别墅,双拼别墅}",联排别墅、双拼别墅,70年,1,35%,225,毛坯,,别墅,华润万象生活,3.5元/㎡/月,,286,1:1.2,售罄,售罄,售罄,"[""桐售许字（2020）第00629号""]","[""1#、2#、3#、5#、6#、7#、8#、9#""]",万科,,杭州京庐实业有限公司,民电,民水,29.840585,119.618438,"{""service_num"": ""4006708287"", ""num"": """"}","{""559"": ""现房"", ""56"": ""车位充足"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""55"": ""小型社区""}","[""现房"", ""车位充足"", ""大户型"", ""公办中学"", ""公办小学""]",https://pic4.ajkimg.com/display/xinfang/8f90d608d2b1d25dea4fbdb8f1c0e831/275x206n.jpg,[],杭州市桐庐县横村镇桐千路16号
555636,恒大白鸽里,杭州,18,桐庐县,17459,桐庐,17460,杭州桐庐县桐庐富春未来城梅林路与城南路交叉口西南侧约600米处,,,,,77-134㎡,70000m²,140000m²,"[{""id"": 570712, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 77}, {""id"": 570713, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 100}, {""id"": 570721, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 101}, {""id"": 570723, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 103}, {""id"": 570725, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 104}, {""id"": 611548, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 105}, {""id"": 570707, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 110}, {""id"": 570708, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 114}, {""id"": 570714, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 114}, {""id"": 570716, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 115}, {""id"": 570709, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 117}, {""id"": 570717, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 117}, {""id"": 570710, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 125}, {""id"": 570718, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 134}]",2/3/4室,"2室户型,3室户型,4室户型",1996-01-25,2020年06月27日,1996年,1997年,"[""2020-11-25"", ""2020-09-18"", ""2020-06-23"", ""2020-06-21"", ""2020-06-21"", ""2020-05-27""]",{高层},高层,70年,2,30%,1226,带装修,,住宅,融创服务,2.29元/㎡/月,,1534,1:1.3,售罄,售罄,售罄,"[""桐售许字（2020）第01535 号"", ""桐售许字（2020）第01248号"", ""桐售许字（2020）第00626号"", ""桐售许字（2020）第00607号"", ""桐售许字（2020）第00606号"", ""桐售许字（2020）第00468号""]","[""2#、3#、5#、7#"", ""1#、4#、8#"", ""18#、6#、9#"", ""10#、17#、19#"", ""11#、12#、14#、15#、16#"", ""13#""]",中南,中国恒大,杭州桐恒置业有限公司,民电,民水,29.781716,119.722628,"{""service_num"": ""4006708287"", ""num"": """"}","{""56"": ""车位充足"", ""29"": ""装修交付"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""78"": ""大户型"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""83"": ""双阳台"", ""641"": ""寄宿制中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""263"": ""VR看房"", ""50"": ""品牌开发商""}","[""车位充足"", ""装修交付"", ""厨卫全明"", ""南北通透"", ""卧室全朝南""]",https://pic4.ajkimg.com/display/xinfang/23237c078b132477fc514d2677b6b0ff/275x206n.jpg,[],桐庐县梅林路与科技大道交叉口东南510米
5619459,和庭,杭州,18,西湖区,1804,三墩,1876,杭州西湖区三墩紫萱路279号,,,,,450㎡,30500m²,138000m²,"[{""id"": 71167, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 450}, {""id"": 71168, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 450}]",4室,4室户型,1996-04-14,,1996年,1997年,[],{高层},高层,40年,3.5,30%,1185,毛坯,,商业,中海物业,3.5元/㎡/月,,666,1:0.6,售罄,售罄,售罄,"[""杭售许（2014）00032号""]",[],龙湖,,浙江汇禾投资有限公司大港桥股份经济合作社,商电,商水,30.320343,120.066803,"""""","{""9"": ""轨交房"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型""}","[""轨交房"", ""配套纯熟"", ""便利店"", ""银行"", ""医院""]",https://pic4.ajkimg.com/display/xinfang/3adb586f4c37cdf41ee3dbb57d0a29d1/275x206n.jpg,"[{""id"": ""7213919"", ""loupan_id"": ""247694"", ""station_id"": ""120456"", ""subway_id"": ""42"", ""city_id"": ""18"", ""distance"": ""1027米"", ""status"": ""1"", ""last_update_time"": ""1774211232"", ""is_rail_loupan"": ""1"", ""subway_name"": ""4号线"", ""station_name"": ""池华街"", ""distance_raw"": ""1027""}]",西湖区三墩镇环镇北路（灯彩街）与吉鸿路交叉口(紧邻项目现场)
7777035,御春天豪庭,杭州,18,下城,1805,华丰,4582,杭州下城华丰石桥华丰路与华东路交叉口,,,,,50-140㎡,28000m²,80000m²,"[{""id"": 36933, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 50}, {""id"": 94823, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 50.68}, {""id"": 94824, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 50.68}, {""id"": 94826, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 51.57}, {""id"": 94828, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 53.96}, {""id"": 94827, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 59.36}, {""id"": 35420, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 86.7}, {""id"": 35419, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 89.01}, {""id"": 35415, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 89.92}, {""id"": 35414, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 88.39}, {""id"": 35418, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 122.94}, {""id"": 35417, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 139.75}]",1/2/3/4室,"1室户型,2室户型,3室户型,4室户型",1996-06-23,,1996年,1997年,[],{小高层},小高层,,2.2,30%,600,毛坯,,住宅,新城悦服务,,,480,1:0.8,售罄,售罄,售罄,[],[],万科,,浙江中铁房地产集团有限公司,民电,民水,30.358119,120.232067,"""""","{""9"": ""轨交房"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""79"": ""小户型"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""轨交房"", ""配套纯熟"", ""便利店"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/90d8b57272c6b8a2431e722f14891451/275x206n.jpg,"[{""id"": ""7213627"", ""loupan_id"": ""238751"", ""station_id"": ""10201"", ""subway_id"": ""1010"", ""city_id"": ""18"", ""distance"": ""466米"", ""status"": ""1"", ""last_update_time"": ""1774211228"", ""is_rail_loupan"": ""1"", ""subway_name"": ""3号线"", ""station_name"": ""华丰路"", ""distance_raw"": ""466""}, {""id"": ""7213647"", ""loupan_id"": ""238751"", ""station_id"": ""10225"", ""subway_id"": ""1010"", ""city_id"": ""18"", ""distance"": ""895米"", ""status"": ""1"", ""last_update_time"": ""1774211228"", ""is_rail_loupan"": ""1"", ""subway_name"": ""3号线"", ""station_name"": ""同协路"", ""distance_raw"": ""895""}]",杭州下城区华丰路与华东路交叉口
8493013,精欧阳光府,杭州,18,钱塘区,20267,下沙,20268,杭州钱塘区下沙6号大街(下沙5号路与6号大街交叉口，四季风情一楼),,,,,87-138㎡,25683m²,76657m²,"[{""id"": 35575, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 87}, {""id"": 35576, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 87}, {""id"": 35573, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88}, {""id"": 35574, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88}, {""id"": 35565, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 138}, {""id"": 35568, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 138}, {""id"": 35569, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 138}, {""id"": 35570, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 138}, {""id"": 35571, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 138}, {""id"": 35572, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 138}]",2/3室,"2室户型,3室户型",1996-08-15,,1996年,1997年,[],高层,高层,70年,3,31%,580,毛坯,,住宅,雅生活服务,1.9元/㎡/月,,649,,售罄,售罄,售罄,[],[],龙湖,,杭州精欧置业有限公司,民电,民水,30.323803,120.376708,"""""","{""57"": ""人车分流"", ""9"": ""轨交房"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""人车分流"", ""轨交房"", ""配套纯熟"", ""便利店"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/497d3116b722d03050a9b8e420402a68/275x206n.jpg,"[{""id"": ""7211362"", ""loupan_id"": ""238522"", ""station_id"": ""2641"", ""subway_id"": ""40"", ""city_id"": ""18"", ""distance"": ""874米"", ""status"": ""1"", ""last_update_time"": ""1774211229"", ""is_rail_loupan"": ""1"", ""subway_name"": ""1号线"", ""station_name"": ""文泽路"", ""distance_raw"": ""874""}]",下沙6号大街(下沙5号路与6号大街交叉口，宜必思酒店旁边)(售楼处尚未建)
6312174,紫舍三期,杭州,18,余杭区,1808,勾庄,5143,杭州余杭区勾庄余杭区储运路和好运路交叉口,,,,,97-126㎡,17271m²,54673.3m²,"[{""id"": 453462, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 97}, {""id"": 453467, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 109}, {""id"": 453464, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 126}]",3/4室,"3室户型,4室户型",1996-03-08,,1996年,1997年,"[""2019-12-16""]",高层,高层,70年,2.29,30%,356,带装修,,住宅,中海物业,1元/㎡/月,,312,1:0.88,售罄,售罄,售罄,"[""余售许字（2019）第01285号""]","[""1#、2#、3#、4#""]",禹洲,,杭州世茂新体验房地产有限责任公司,民电,民水,30.355215,120.115824,"""""","{""81"": ""大阳台"", ""29"": ""装修交付"", ""9"": ""轨交房"", ""78"": ""大户型"", ""82"": ""双卫生间"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""603"": ""二级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""大阳台"", ""装修交付"", ""轨交房"", ""大户型"", ""双卫生间""]",https://pic4.ajkimg.com/display/xinfang/f3f184ad5e37732abfbc22754d479cec/275x206n.jpg,"[{""id"": ""7212348"", ""loupan_id"": ""455142"", ""station_id"": ""120453"", ""subway_id"": ""42"", ""city_id"": ""18"", ""distance"": ""798米"", ""status"": ""1"", ""last_update_time"": ""1774211230"", ""is_rail_loupan"": ""1"", ""subway_name"": ""4号线"", ""station_name"": ""储运路"", ""distance_raw"": ""798""}]",余杭区储运路和好运路交叉口
