楼盘ID,楼盘名称,城市名称,城市ID,区域名称,区域ID,子区域名称,子区域ID,地址,环线位置,最新价格,参考价格,房贷计算信息,面积范围,占地面积,建筑面积,房间面积信息,户型文本描述,全部户型,开盘日期,开盘日期备注,开盘时间,交房时间,发证时间,建筑类型,建筑类型,产权年限,容积率,绿化率,规划户数,装修情况,工程进度,物业类型,物业公司,物业管理费,物业特色,车位数,车位比,销售状态,销售标题,租售标题,预售证号,绑定楼栋,开发商,开发商品牌,投资商,供电,供水,百度地图纬度,百度地图经度,400电话,所有标签列表,标签列表,默认图片,规交信息,售楼处地址
424082,万科锦云坊,杭州,18,余杭区,1808,良渚,1924,杭州余杭区良渚古墩路与东西大道向西三公里,nan,nan,nan,nan,87-120㎡,150000m²,65000m²,"[{""id"": 271013, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 87}, {""id"": 271011, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 120}]",3室,3室户型,nan,nan,nan,nan,"[""2018-11-02"", ""2018-09-16"", ""2018-08-03"", ""2018-06-22"", ""2018-05-13"", ""2018-01-21"", ""2018-11-25""]","{小高层,高层}","{小高层,高层}",70年,2.29,34%,1048,带装修,nan,住宅,上海万科物业服务有限公司余杭分公司,2.9元/㎡/月,nan,1539,1:1.47,售罄,售罄,售罄,"[""余售许字(2017)第00255号"", ""余售许字（2018）第00796号"", ""余售许字（2018）第00665号"", ""余售许字（2018）第00537号"", ""余售许字（2018）第00430号"", ""余售许字（2018）第00305号"", ""余售许字（2018）第00025号"", ""余售许字（2018）第00883号""]","[""良渚文化村绿野花语苑104、112幢"", ""良渚文化村绿野花语苑103、113幢"", ""良渚文化村绿野花语苑106、111幢"", ""良渚文化村绿野花语苑108、109、110幢"", ""良渚文化村绿野花语苑91、97、98幢"", ""良渚文化村绿野花语苑90幢""]",nan,nan,nan,民电,民水,30.358003,120.01232,"{""service_num"": ""4006708287"", ""num"": """"}","{""56"": ""车位充足"", ""29"": ""装修交付"", ""66"": ""公园"", ""78"": ""大户型"", ""636"": ""公办小学"", ""603"": ""二级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""车位充足"", ""装修交付"", ""公园"", ""大户型"", ""公办小学""]",https://pic4.ajkimg.com/display/xinfang/339f50ebdfa170927b561bc47956e525/275x206n.jpg,[],古墩路语东西大道交叉口向西3公里
423304,浙商国际中心,杭州,18,上城区,1802,城东新城,5133,杭州上城区城东新城机场路198号（机场路与南都路交叉口）,nan,nan,nan,nan,52㎡,13537m²,5391m²,[],nan,商业户型,nan,nan,nan,nan,[],{},{},40年,nan,25%,192,毛坯,nan,商业,nan,5元/㎡/月,nan,480,1:0.4,售罄,售罄,售罄,"[""杭售许字(2015)第000143号""]",[],nan,nan,nan,商电,商水,30.314628,120.220963,"""""","{""9"": ""轨交房"", ""10"": ""多轨交"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""68"": ""医院"", ""66"": ""公园"", ""55"": ""小型社区""}","[""轨交房"", ""多轨交"", ""配套纯熟"", ""便利店"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/9249a410a07f4e663c572a9018e525dd/275x206n.jpg,"[{""id"": ""7327999"", ""loupan_id"": ""423304"", ""station_id"": ""120840"", ""subway_id"": ""143"", ""city_id"": ""18"", ""distance"": ""1129米"", ""status"": ""1"", ""last_update_time"": ""1774211226"", ""is_rail_loupan"": ""1"", ""subway_name"": ""6号线"", ""station_name"": ""枸桔弄站"", ""distance_raw"": ""1129""}, {""id"": ""7267625"", ""loupan_id"": ""423304"", ""station_id"": ""122151"", ""subway_id"": ""12111"", ""city_id"": ""18"", ""distance"": ""1331米"", ""status"": ""1"", ""last_update_time"": ""1774211232"", ""is_rail_loupan"": ""1"", ""subway_name"": ""18号线"", ""station_name"": ""黎明站"", ""distance_raw"": ""1331""}, {""id"": ""7213675"", ""loupan_id"": ""423304"", ""station_id"": ""120447"", ""subway_id"": ""42"", ""city_id"": ""18"", ""distance"": ""1361米"", ""status"": ""1"", ""last_update_time"": ""1774211228"", ""is_rail_loupan"": ""1"", ""subway_name"": ""4号线"", ""station_name"": ""黎明"", ""distance_raw"": ""1361""}]",机场路198号（机场路与南都路交叉口）
3560913,星光半岛家园,杭州,18,西湖区,1804,之江,24206,杭州西湖区之江美院北路与博美路交汇处(中国美院正北),,8484元/㎡,8484元/㎡,首付15万，月供3823元,49-52㎡,30267m²,107285.59m²,"[{""id"": 435686, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 49}, {""id"": 417013, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 52}]",2/3室,商业户型,2008-07-08,2019年10月17日,2008年,2009年,"[""2020-03-24"", ""2019-12-18"", ""2019-10-11"", ""2019-09-03"", ""2019-05-31""]",{多层},多层,40年,2.2,25%,352,带装修,,商业,招商积余,5.5元/㎡/月,,800,1:1.8,售罄,售罄,售罄,"[""杭售许字(2020)第005002号"", ""杭售许字(2019)第005029号"", ""杭售许字(2019)第005019号"", ""杭售许字(2019)第005014号"", ""杭售许字(2019)第005005号""]","[""5#"", ""7#、8#"", ""2#"", ""4#"", ""3#""]",禹洲,裕源集团,杭州汇和置业有限公司,商电,商水,30.178953,120.073008,"""""","{""77"": ""复式"", ""56"": ""车位充足"", ""29"": ""装修交付"", ""9"": ""轨交房"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""70"": ""银行"", ""64"": ""购物中心"", ""397"": ""动静分离"", ""82"": ""双卫生间"", ""50"": ""品牌开发商""}","[""复式"", ""车位充足"", ""装修交付"", ""轨交房"", ""南北通透""]",https://pic4.ajkimg.com/display/xinfang/9c2f4ce78a4849326c2d25785c3d4c00/275x206n.jpg,"[{""id"": ""7267242"", ""loupan_id"": ""446724"", ""station_id"": ""122109"", ""subway_id"": ""12109"", ""city_id"": ""18"", ""distance"": ""1132米"", ""status"": ""1"", ""last_update_time"": ""1774211227"", ""is_rail_loupan"": ""1"", ""subway_name"": ""12号线"", ""station_name"": ""庙山站"", ""distance_raw"": ""1132""}]",西湖区美院北路与博美路交汇处(中国美院正北)
1403312,泰时代邸,杭州,18,临平区,24198,星桥,24200,杭州临平区星桥东至相邻用地、南至天韵路、西至天华路、北至相邻住宅用地,,,,,,23607m²,58943.83m²,[],,,2008-09-25,,2008年,2009年,[],{高层},高层,70年,1.62,30%,413,,,住宅,新城悦服务,,,427,,售罄,售罄,售罄,[],[],仁恒,,,民电,民水,30.377065,120.269241,"{""service_num"": ""4006708287"", ""num"": ""108998""}","{""52"": ""低容积"", ""9"": ""轨交房"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""91"": ""热评楼盘"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""603"": ""二级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""541"": ""3D沙盘"", ""281"": ""共有产权房""}","[""低容积"", ""轨交房"", ""配套纯熟"", ""便利店"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/e5d1e5c2a964b124992f9c77c93b5994/275x206n.jpg,"[{""id"": ""7337256"", ""loupan_id"": ""526824"", ""station_id"": ""10226"", ""subway_id"": ""1010"", ""city_id"": ""18"", ""distance"": ""1183米"", ""status"": ""1"", ""last_update_time"": ""1774211229"", ""is_rail_loupan"": ""1"", ""subway_name"": ""3号线"", ""station_name"": ""黄鹤山"", ""distance_raw"": ""1183""}]",
102848,绿城金色府,杭州,18,建德市,17457,建德,17458,杭州建德市建德严州大道，第一人民医院对面,,,,,89-140㎡,52000m²,177000m²,"[{""id"": 106720, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 106721, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 140}]",3室,3室户型,2008-06-22,,2008年,2009年,[],{高层},高层,70年,2.4,30%,800,"毛坯,带装修",,住宅,保利物业,2.8元/㎡/月,,1115,1:1.4,售罄,售罄,售罄,"[""建售许字(2014)第011号"", ""建售许字(2014)第007号更1"", ""建售许字(2013)第018号更1"", ""建售许字(2013)第010号"", ""建售许字(2013)第007号""]",[],万科,,绿城房地产集团有限公司,民电,民水,29.466151,119.27465,"""""","{""56"": ""车位充足"", ""29"": ""装修交付"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""636"": ""公办小学"", ""51"": ""金牌物业""}","[""车位充足"", ""装修交付"", ""配套纯熟"", ""便利店"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/1d710a410d39e0aed777c5bc604c08c1/275x206n.jpg,[],建德市严州大道，第一人民医院对面
6681289,天公寓一期,杭州,18,桐庐县,17459,桐庐,17460,杭州桐庐县桐庐姚家路与东兴路交叉口西北侧,,6331元/㎡,6331元/㎡,首付28万，月供6744元,89-139㎡,住宅：49527m² 别墅：49527m²,住宅：197046.27m² 别墅：197046.27m²,"[{""id"": 658734, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 658729, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 99}, {""id"": 658728, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 113}, {""id"": 658727, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 131}, {""id"": 706316, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 139}, {""id"": 706317, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 139}, {""id"": 706319, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 139}]",别墅、3/4室,"3室户型,4室户型,别墅户型",2008-10-17,2021年12月06日,2008年,2009年,"[""2021-11-30"", ""2021-09-18"", ""2021-08-20"", ""2021-06-21""]",{高层},住宅：高层 别墅：叠加别墅,住宅：70年 别墅：70年,住宅：2.6 别墅：2.6,住宅：30% 别墅：30%,住宅：1129 别墅：1129,住宅：带装修 别墅：带装修,已竣工，竣工时间：2023-12-31,住宅,合景悠活,住宅：2元/㎡/月 别墅：4.25元/㎡/月,,住宅：1422 别墅：1422,住宅：1:1.26 别墅：1:1.26,售罄,售罄,售罄,"[""桐售许字（2021）第ZJ02437"", ""桐售许字（2021）第ZJ02268号"", ""桐售许字（2021）第ZJ02166号"", ""桐售许字（2021）第ZJ01999号""]","[""9#、10#"", ""7#、8#"", ""3#、6#"", ""1#、5#、11#""]",融创,融创中国,融创,住宅：民电,住宅：民水,29.826326,119.726952,"""""","{""559"": ""现房"", ""557"": ""项目竣工"", ""81"": ""大阳台"", ""56"": ""车位充足"", ""29"": ""装修交付"", ""76"": ""厨卫全明"", ""75"": ""三房朝南"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""5"": ""低单价"", ""4"": ""低总价"", ""78"": ""大户型"", ""404"": ""客餐厅相连"", ""403"": ""私密性好"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""82"": ""双卫生间"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""263"": ""VR看房"", ""50"": ""品牌开发商""}","[""现房"", ""项目竣工"", ""大阳台"", ""车位充足"", ""装修交付""]",https://pic4.ajkimg.com/display/xinfang/4ecbd870f324c9e690fd64d27b61eaeb/275x206n.jpg,[],桐庐县桐庐县姚家路与东兴路交叉口西北侧
2731869,嘉桃源筑,杭州,18,富阳区,16786,银湖,25391,杭州富阳区银湖杭州市富阳区银湖科技城科创西路与龙溪北路交叉口,,,,,89-120㎡,54493m²,130783m²,"[{""id"": 581333, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 581334, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 95}, {""id"": 599424, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 95}, {""id"": 581335, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 120}]",3/4室,"3室户型,4室户型",2008-04-11,2021年05月16日,2008年,2009年,"[""2021-04-30"", ""2021-04-23"", ""2021-01-19"", ""2020-12-04"", ""2020-11-13"", ""2020-09-07""]",{高层},高层,70年,2.4,35%,1406,带装修,,住宅,金地智慧服务,,,1942,1:1.51,售罄,售罄,售罄,"[""富售许字（2021）第ZJ00419号"", ""富售许字（2021）第ZJ00393号"", ""富售许字（2021）第ZJ00062号"", ""富售许字（2020）第01630号"", ""富售许字（2020）第01455号"", ""富售许字（2020）第098号""]","[""6#、12#"", ""10#、11#"", ""18#、16#、5#"", ""9#、14#"", ""8#"", ""2#、4#、7#""]",旭辉,众安置业,杭州众安银湖房地产开发有限公司,民电,民水,30.159694,119.976047,"""""","{""56"": ""车位充足"", ""29"": ""装修交付"", ""9"": ""轨交房"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""78"": ""大户型"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""85"": ""主卧套房"", ""82"": ""双卫生间"", ""636"": ""公办小学"", ""603"": ""二级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""263"": ""VR看房"", ""50"": ""品牌开发商""}","[""车位充足"", ""装修交付"", ""轨交房"", ""厨卫全明"", ""南北通透""]",https://pic4.ajkimg.com/display/xinfang/11883c71fef3c6abf7dba0882f03f611/275x206n.jpg,"[{""id"": ""7254541"", ""loupan_id"": ""473855"", ""station_id"": ""120866"", ""subway_id"": ""143"", ""city_id"": ""18"", ""distance"": ""1268米"", ""status"": ""1"", ""last_update_time"": ""1774211231"", ""is_rail_loupan"": ""1"", ""subway_name"": ""6号线"", ""station_name"": ""虎啸杏站"", ""distance_raw"": ""1268""}, {""id"": ""7254540"", ""loupan_id"": ""473855"", ""station_id"": ""120865"", ""subway_id"": ""143"", ""city_id"": ""18"", ""distance"": ""1437米"", ""status"": ""1"", ""last_update_time"": ""1774211231"", ""is_rail_loupan"": ""1"", ""subway_name"": ""6号线"", ""station_name"": ""银湖站"", ""distance_raw"": ""1437""}]",杭州市富阳区银湖科技城科创西路银湖公园西侧
9000656,千岛盛世谷,杭州,18,淳安县,17455,淳安,17456,杭州淳安县淳安千岛湖镇阳光路15号,,,,,133-212㎡,42774m²,76000m²,"[{""id"": 147713, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 133}, {""id"": 147708, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 139}, {""id"": 147711, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 212}]",3/5室,"3室户型,5室户型",2008-11-23,,2008年,2009年,[],"{多层,高层}",多层、高层,70年,1.3,40%,395,毛坯,,住宅,保利物业,1.3元/㎡/月,,382,1:1,售罄,售罄,售罄,"[""淳售许字(2012)第000011号"", ""淳售许字(2011)第000016号"", ""淳售许字(2011)第000013号""]",[],大华,,,民电,民水,29.623931,119.058945,"{""service_num"": ""4006708287"", ""num"": """"}","{""53"": ""高绿化率"", ""52"": ""低容积"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型""}","[""高绿化率"", ""低容积"", ""配套纯熟"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/7f1716b94c17781f3cfe3a83cb474ed5/275x206n.jpg,[],千岛湖新安南路15号（千岛湖广场南侧）
2188020,翠小区三期,杭州,18,滨江区,1806,西兴,1915,杭州滨江区西兴滨江 东至风情大道，南至规划协同路，西至规划解放桥路，北至江南大道,,,,,48㎡,33857m²,270000m²,"[{""id"": 150254, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 48}]",1室,商业户型,2008-03-13,,2008年,2009年,[],"{高层,超高层}",高层、超高层,40年,2.5,30%,,带装修,,商业,保利物业,3.58元/㎡/月,,1180,1:0.9,售罄,售罄,售罄,"[""杭售许字(2015)第004018号：1、2号楼""]",[],美的置业,,,商电,商水,30.224712,120.225646,"{""service_num"": ""4006708287"", ""num"": """"}","{""29"": ""装修交付"", ""9"": ""轨交房"", ""10"": ""多轨交"", ""43"": ""loft"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街""}","[""装修交付"", ""轨交房"", ""多轨交"", ""loft"", ""配套纯熟""]",https://pic4.ajkimg.com/display/xinfang/860c6d36a282ef6f25dbe0cef5fd1cb4/275x206n.jpg,"[{""id"": ""7254232"", ""loupan_id"": ""389765"", ""station_id"": ""120850"", ""subway_id"": ""143"", ""city_id"": ""18"", ""distance"": ""743米"", ""status"": ""1"", ""last_update_time"": ""1774211230"", ""is_rail_loupan"": ""1"", ""subway_name"": ""6号线"", ""station_name"": ""星民站"", ""distance_raw"": ""743""}, {""id"": ""7254235"", ""loupan_id"": ""389765"", ""station_id"": ""120849"", ""subway_id"": ""143"", ""city_id"": ""18"", ""distance"": ""988米"", ""status"": ""1"", ""last_update_time"": ""1774211230"", ""is_rail_loupan"": ""1"", ""subway_name"": ""6号线"", ""station_name"": ""奥体中心站"", ""distance_raw"": ""988""}, {""id"": ""7214413"", ""loupan_id"": ""389765"", ""station_id"": ""10919"", ""subway_id"": ""1043"", ""city_id"": ""18"", ""distance"": ""1018米"", ""status"": ""1"", ""last_update_time"": ""1774211232"", ""is_rail_loupan"": ""1"", ""subway_name"": ""7号线"", ""station_name"": ""兴议"", ""distance_raw"": ""1018""}, {""id"": ""7214412"", ""loupan_id"": ""389765"", ""station_id"": ""10918"", ""subway_id"": ""1043"", ""city_id"": ""18"", ""distance"": ""1271米"", ""status"": ""1"", ""last_update_time"": ""1774211232"", ""is_rail_loupan"": ""1"", ""subway_name"": ""7号线"", ""station_name"": ""奥体中心"", ""distance_raw"": ""1271""}]",杭州滨江江南大道与阡陌路交汇处（海康威视研发中心对面）
1773607,盛蓝湾都,杭州,18,上城区,1802,南星桥,24208,杭州上城区南星桥杭州市上城区望江路与始版桥直街交叉口向北200米,,,,,123-190㎡,,住宅：170000m² 别墅：170000m²,"[{""id"": 570765, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 123}, {""id"": 570768, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 140}, {""id"": 570766, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 143}, {""id"": 570853, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 164}, {""id"": 643746, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 164}, {""id"": 570856, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 190}]",3/4/5室,"3室户型,4室户型,5室户型",2008-02-18,2020年05月30日,2008年,2009年,"[""2021-01-27"", ""2020-05-20""]",高层,住宅：多层、高层,住宅：70年,住宅：2.7,住宅：35% 别墅：35%,住宅：745 别墅：745,住宅：带装修 别墅：带装修,,住宅,雅生活服务,,,,住宅：1:1.46 别墅：1:1.46,售罄,售罄,售罄,"[""杭售许字(2021)第000010号"", ""杭售许字(2020)第000054号""]","[""1#、10#、11#、13#、2#、5#、9#"", ""12#、6#、8#""]",中南,"融创中国,滨江集团",杭州滨融房地产开发有限公司,住宅：民电,住宅：民水,30.256533,120.188623,"{""service_num"": ""4006708287"", ""num"": """"}","{""56"": ""车位充足"", ""29"": ""装修交付"", ""9"": ""轨交房"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""10"": ""多轨交"", ""78"": ""大户型"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""85"": ""主卧套房"", ""83"": ""双阳台"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""606"": ""省一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""263"": ""VR看房"", ""50"": ""品牌开发商""}","[""车位充足"", ""装修交付"", ""轨交房"", ""厨卫全明"", ""南北通透""]",https://pic4.ajkimg.com/display/xinfang/f48282d3457b0628d58f8bb7527cadbe/275x206n.jpg,"[{""id"": ""7254375"", ""loupan_id"": ""470257"", ""station_id"": ""10920"", ""subway_id"": ""1043"", ""city_id"": ""18"", ""distance"": ""715米"", ""status"": ""1"", ""last_update_time"": ""1774211230"", ""is_rail_loupan"": ""1"", ""subway_name"": ""7号线"", ""station_name"": ""莫邪塘"", ""distance_raw"": ""715""}, {""id"": ""7267174"", ""loupan_id"": ""470257"", ""station_id"": ""10916"", ""subway_id"": ""1043"", ""city_id"": ""18"", ""distance"": ""749米"", ""status"": ""1"", ""last_update_time"": ""1774211230"", ""is_rail_loupan"": ""1"", ""subway_name"": ""7号线"", ""station_name"": ""江城路"", ""distance_raw"": ""749""}, {""id"": ""7211372"", ""loupan_id"": ""470257"", ""station_id"": ""4847"", ""subway_id"": ""142"", ""city_id"": ""18"", ""distance"": ""749米"", ""status"": ""1"", ""last_update_time"": ""1774211229"", ""is_rail_loupan"": ""1"", ""subway_name"": ""5号线"", ""station_name"": ""江城路"", ""distance_raw"": ""749""}, {""id"": ""7266894"", ""loupan_id"": ""470257"", ""station_id"": ""122154"", ""subway_id"": ""12111"", ""city_id"": ""18"", ""distance"": ""1054米"", ""status"": ""1"", ""last_update_time"": ""1774211230"", ""is_rail_loupan"": ""1"", ""subway_name"": ""18号线"", ""station_name"": ""莫邪塘站"", ""distance_raw"": ""1054""}, {""id"": ""7213257"", ""loupan_id"": ""470257"", ""station_id"": ""2623"", ""subway_id"": ""40"", ""city_id"": ""18"", ""distance"": ""1267米"", ""status"": ""1"", ""last_update_time"": ""1774211231"", ""is_rail_loupan"": ""1"", ""subway_name"": ""1号线"", ""station_name"": ""婺江路"", ""distance_raw"": ""1267""}]",杭州市上城区望江路与始版桥直街交叉口向北200米
